user_id,d,D,perceptibility
5616,16,45,0.06956521739130435
1675,16,77,0.06956521739130435
5021,16,51,0.06956521739130435
275,16,54,0.06956521739130435
5528,16,42,0.06956521739130435
4422,16,62,0.06956521739130435
3096,16,53,0.06956521739130435
1422,16,36,0.06956521739130435
3233,16,52,0.06956521739130435
372,16,107,0.06956521739130435
1856,16,101,0.06956521739130435
5296,16,40,0.06956521739130435
623,16,69,0.06956521739130435
5281,16,43,0.06956521739130435
5278,16,66,0.06956521739130435
4568,16,55,0.06956521739130435
4520,16,39,0.06956521739130435
238,16,55,0.06956521739130435
3699,16,41,0.06956521739130435
5268,16,104,0.06956521739130435
2338,16,44,0.06956521739130435
5253,16,40,0.06956521739130435
5209,16,50,0.06956521739130435
2324,16,27,0.06956521739130435
2334,16,29,0.06956521739130435
3230,16,59,0.06956521739130435
1611,16,78,0.06956521739130435
752,16,106,0.06956521739130435
2109,16,56,0.06956521739130435
5493,16,93,0.06956521739130435
5054,16,37,0.06956521739130435
2496,16,47,0.06956521739130435
2398,16,53,0.06956521739130435
5475,16,99,0.06956521739130435
5469,16,38,0.06956521739130435
3816,16,97,0.06956521739130435
2288,16,81,0.06956521739130435
5412,16,96,0.06956521739130435
5463,16,52,0.06956521739130435
3182,16,98,0.06956521739130435
4817,16,50,0.06956521739130435
4655,16,51,0.06956521739130435
5427,16,52,0.06956521739130435
5086,16,45,0.06956521739130435
4470,16,129,0.06956521739130435
4268,16,74,0.06956521739130435
5184,16,116,0.06956521739130435
4139,16,64,0.06956521739130435
457,16,36,0.06956521739130435
2750,16,97,0.06956521739130435
2572,16,59,0.06956521739130435
5824,16,50,0.06956521739130435
4217,16,72,0.06956521739130435
4868,16,50,0.06956521739130435
5845,16,108,0.06956521739130435
1241,16,96,0.06956521739130435
1184,16,44,0.06956521739130435
533,16,105,0.06956521739130435
3572,16,63,0.06956521739130435
4203,16,55,0.06956521739130435
5861,16,55,0.06956521739130435
678,16,49,0.06956521739130435
5920,16,41,0.06956521739130435
4774,16,96,0.06956521739130435
1744,16,47,0.06956521739130435
2547,16,44,0.06956521739130435
4132,16,46,0.06956521739130435
5875,16,42,0.06956521739130435
4785,16,51,0.06956521739130435
3491,16,126,0.06956521739130435
2787,16,50,0.06956521739130435
5981,16,71,0.06956521739130435
5974,16,47,0.06956521739130435
517,16,53,0.06956521739130435
890,16,51,0.06956521739130435
840,16,68,0.06956521739130435
3585,16,57,0.06956521739130435
6037,16,40,0.06956521739130435
5767,16,74,0.06956521739130435
88,16,32,0.06956521739130435
5736,16,46,0.06956521739130435
1778,16,70,0.06956521739130435
1998,16,47,0.06956521739130435
2206,15,41,0.06521739130434782
5960,15,36,0.06521739130434782
3167,15,114,0.06521739130434782
5930,15,49,0.06521739130434782
5390,15,57,0.06521739130434782
2913,15,94,0.06521739130434782
4489,15,98,0.06521739130434782
4508,15,106,0.06521739130434782
3754,15,54,0.06521739130434782
1501,15,67,0.06521739130434782
3512,15,56,0.06521739130434782
3320,15,67,0.06521739130434782
5910,15,35,0.06521739130434782
198,15,91,0.06521739130434782
216,15,79,0.06521739130434782
1427,15,37,0.06521739130434782
199,15,51,0.06521739130434782
5096,15,51,0.06521739130434782
4473,15,46,0.06521739130434782
4626,15,98,0.06521739130434782
5448,15,54,0.06521739130434782
610,15,41,0.06521739130434782
1057,15,45,0.06521739130434782
919,15,71,0.06521739130434782
5083,15,80,0.06521739130434782
2573,15,32,0.06521739130434782
1595,15,46,0.06521739130434782
5433,15,76,0.06521739130434782
3210,15,96,0.06521739130434782
3389,15,32,0.06521739130434782
4468,15,36,0.06521739130434782
5136,15,42,0.06521739130434782
3211,15,36,0.06521739130434782
721,15,60,0.06521739130434782
2738,15,53,0.06521739130434782
1129,15,32,0.06521739130434782
1601,15,71,0.06521739130434782
5958,15,46,0.06521739130434782
3810,15,32,0.06521739130434782
5432,15,48,0.06521739130434782
5447,15,55,0.06521739130434782
3260,15,31,0.06521739130434782
2634,15,70,0.06521739130434782
1297,15,94,0.06521739130434782
223,15,65,0.06521739130434782
6013,15,63,0.06521739130434782
4222,15,29,0.06521739130434782
3697,15,73,0.06521739130434782
1959,15,38,0.06521739130434782
4688,15,45,0.06521739130434782
5758,15,77,0.06521739130434782
6018,15,42,0.06521739130434782
1315,15,55,0.06521739130434782
5749,15,132,0.06521739130434782
4958,15,78,0.06521739130434782
5038,15,59,0.06521739130434782
1843,15,35,0.06521739130434782
733,15,39,0.06521739130434782
5682,15,139,0.06521739130434782
5738,15,50,0.06521739130434782
656,15,49,0.06521739130434782
1338,15,43,0.06521739130434782
4947,15,49,0.06521739130434782
5704,15,38,0.06521739130434782
541,15,43,0.06521739130434782
1584,15,74,0.06521739130434782
977,15,65,0.06521739130434782
1369,15,88,0.06521739130434782
1199,15,34,0.06521739130434782
2251,15,74,0.06521739130434782
1842,15,42,0.06521739130434782
403,15,71,0.06521739130434782
3659,15,49,0.06521739130434782
4780,15,50,0.06521739130434782
5345,15,85,0.06521739130434782
2411,15,47,0.06521739130434782
4375,15,86,0.06521739130434782
4034,15,52,0.06521739130434782
3065,15,74,0.06521739130434782
4356,15,54,0.06521739130434782
4118,15,44,0.06521739130434782
3889,15,57,0.06521739130434782
3965,15,85,0.06521739130434782
4213,15,97,0.06521739130434782
2817,15,31,0.06521739130434782
1555,15,44,0.06521739130434782
3464,15,51,0.06521739130434782
4313,15,40,0.06521739130434782
291,15,31,0.06521739130434782
319,15,56,0.06521739130434782
1969,15,124,0.06521739130434782
3261,15,66,0.06521739130434782
3557,14,112,0.06086956521739131
3313,14,42,0.06086956521739131
4849,14,34,0.06086956521739131
323,14,36,0.06086956521739131
2225,14,52,0.06086956521739131
960,14,42,0.06086956521739131
4747,14,40,0.06086956521739131
3682,14,53,0.06086956521739131
2171,14,57,0.06086956521739131
3410,14,64,0.06086956521739131
921,14,28,0.06086956521739131
2276,14,52,0.06086956521739131
2331,14,35,0.06086956521739131
4933,14,83,0.06086956521739131
3418,14,81,0.06086956521739131
4973,14,28,0.06086956521739131
4939,14,50,0.06086956521739131
1805,14,76,0.06086956521739131
1702,14,50,0.06086956521739131
1681,14,43,0.06086956521739131
1687,14,94,0.06086956521739131
2178,14,79,0.06086956521739131
2186,14,62,0.06086956521739131
3454,14,63,0.06086956521739131
3596,14,93,0.06086956521739131
3471,14,44,0.06086956521739131
687,14,65,0.06086956521739131
3331,14,45,0.06086956521739131
5064,14,40,0.06086956521739131
4595,14,46,0.06086956521739131
3341,14,72,0.06086956521739131
3349,14,45,0.06086956521739131
4865,14,41,0.06086956521739131
3509,14,48,0.06086956521739131
2164,14,54,0.06086956521739131
5070,14,93,0.06086956521739131
2201,14,34,0.06086956521739131
1806,14,88,0.06086956521739131
302,14,67,0.06086956521739131
3487,14,54,0.06086956521739131
4656,14,56,0.06086956521739131
258,14,44,0.06086956521739131
1052,14,35,0.06086956521739131
5044,14,54,0.06086956521739131
1647,14,59,0.06086956521739131
4879,14,71,0.06086956521739131
864,14,57,0.06086956521739131
2221,14,45,0.06086956521739131
5574,14,59,0.06086956521739131
5620,14,35,0.06086956521739131
2773,14,39,0.06086956521739131
3979,14,55,0.06086956521739131
5205,14,52,0.06086956521739131
2974,14,64,0.06086956521739131
2975,14,31,0.06086956521739131
1254,14,49,0.06086956521739131
3981,14,39,0.06086956521739131
5566,14,49,0.06086956521739131
4415,14,38,0.06086956521739131
2438,14,66,0.06086956521739131
2436,14,75,0.06086956521739131
415,14,38,0.06086956521739131
3994,14,56,0.06086956521739131
5520,14,33,0.06086956521739131
846,14,58,0.06086956521739131
5927,14,45,0.06086956521739131
475,14,69,0.06086956521739131
1937,14,39,0.06086956521739131
2047,14,44,0.06086956521739131
5657,14,45,0.06086956521739131
5661,14,36,0.06086956521739131
4234,14,29,0.06086956521739131
1291,14,60,0.06086956521739131
1320,14,42,0.06086956521739131
1324,14,44,0.06086956521739131
4258,14,63,0.06086956521739131
5809,14,71,0.06086956521739131
1161,14,43,0.06086956521739131
2054,14,60,0.06086956521739131
5698,14,52,0.06086956521739131
1947,14,48,0.06086956521739131
4195,14,52,0.06086956521739131
44,14,46,0.06086956521739131
3929,14,70,0.06086956521739131
5677,14,30,0.06086956521739131
4285,14,115,0.06086956521739131
5668,14,47,0.06086956521739131
5663,14,38,0.06086956521739131
67,14,30,0.06086956521739131
1903,14,62,0.06086956521739131
3848,14,37,0.06086956521739131
3228,14,56,0.06086956521739131
767,14,35,0.06086956521739131
5353,14,21,0.06086956521739131
1511,14,29,0.06086956521739131
1513,14,37,0.06086956521739131
602,14,62,0.06086956521739131
5332,14,49,0.06086956521739131
3242,14,51,0.06086956521739131
4041,14,121,0.06086956521739131
3717,14,63,0.06086956521739131
3257,14,45,0.06086956521739131
1114,14,46,0.06086956521739131
1546,14,77,0.06086956521739131
4077,14,58,0.06086956521739131
220,14,50,0.06086956521739131
5260,14,64,0.06086956521739131
4531,14,78,0.06086956521739131
5208,14,55,0.06086956521739131
5376,14,53,0.06086956521739131
2700,14,72,0.06086956521739131
187,14,111,0.06086956521739131
5423,14,46,0.06086956521739131
5491,14,55,0.06086956521739131
531,14,72,0.06086956521739131
1133,14,41,0.06086956521739131
5460,14,44,0.06086956521739131
5455,14,37,0.06086956521739131
5950,14,37,0.06086956521739131
4456,14,63,0.06086956521739131
392,14,61,0.06086956521739131
2743,14,80,0.06086956521739131
1182,14,40,0.06086956521739131
2122,14,32,0.06086956521739131
1221,14,111,0.06086956521739131
1035,14,49,0.06086956521739131
4480,14,69,0.06086956521739131
3961,14,67,0.06086956521739131
4130,13,25,0.05652173913043478
2002,13,57,0.05652173913043478
537,13,43,0.05652173913043478
3563,13,43,0.05652173913043478
4193,13,44,0.05652173913043478
943,13,35,0.05652173913043478
987,13,52,0.05652173913043478
3691,13,59,0.05652173913043478
3958,13,50,0.05652173913043478
3860,13,24,0.05652173913043478
3696,13,40,0.05652173913043478
377,13,37,0.05652173913043478
1860,13,32,0.05652173913043478
605,13,51,0.05652173913043478
3768,13,58,0.05652173913043478
4600,13,41,0.05652173913043478
4611,13,51,0.05652173913043478
1034,13,36,0.05652173913043478
3789,13,65,0.05652173913043478
4461,13,83,0.05652173913043478
4452,13,52,0.05652173913043478
2105,13,37,0.05652173913043478
1904,13,33,0.05652173913043478
1807,13,54,0.05652173913043478
546,13,47,0.05652173913043478
4401,13,53,0.05652173913043478
4388,13,90,0.05652173913043478
4320,13,36,0.05652173913043478
556,13,45,0.05652173913043478
551,13,39,0.05652173913043478
3925,13,44,0.05652173913043478
4287,13,68,0.05652173913043478
1796,13,54,0.05652173913043478
2177,13,42,0.05652173913043478
4726,13,47,0.05652173913043478
4729,13,48,0.05652173913043478
2070,13,44,0.05652173913043478
1949,13,45,0.05652173913043478
638,13,48,0.05652173913043478
3328,13,59,0.05652173913043478
3191,13,43,0.05652173913043478
5342,13,26,0.05652173913043478
1125,13,75,0.05652173913043478
1475,13,40,0.05652173913043478
757,13,33,0.05652173913043478
3208,13,46,0.05652173913043478
2374,13,47,0.05652173913043478
750,13,24,0.05652173913043478
2866,13,37,0.05652173913043478
2862,13,32,0.05652173913043478
5393,13,20,0.05652173913043478
1497,13,50,0.05652173913043478
5363,13,24,0.05652173913043478
1516,13,64,0.05652173913043478
204,13,40,0.05652173913043478
2393,13,32,0.05652173913043478
205,13,70,0.05652173913043478
5779,13,63,0.05652173913043478
3243,13,58,0.05652173913043478
3256,13,34,0.05652173913043478
1530,13,58,0.05652173913043478
5277,13,24,0.05652173913043478
5275,13,49,0.05652173913043478
2820,13,64,0.05652173913043478
225,13,77,0.05652173913043478
735,13,52,0.05652173913043478
1577,13,41,0.05652173913043478
5840,13,50,0.05652173913043478
939,13,38,0.05652173913043478
5717,13,89,0.05652173913043478
2814,13,51,0.05652173913043478
3075,13,29,0.05652173913043478
5627,13,32,0.05652173913043478
5653,13,51,0.05652173913043478
2478,13,28,0.05652173913043478
801,13,45,0.05652173913043478
3002,13,51,0.05652173913043478
3020,13,34,0.05652173913043478
3031,13,127,0.05652173913043478
5679,13,104,0.05652173913043478
5543,13,70,0.05652173913043478
151,13,48,0.05652173913043478
3073,13,39,0.05652173913043478
5537,13,39,0.05652173913043478
105,13,32,0.05652173913043478
1446,13,63,0.05652173913043478
5701,13,34,0.05652173913043478
3095,13,65,0.05652173913043478
5523,13,75,0.05652173913043478
2919,13,47,0.05652173913043478
2406,13,29,0.05652173913043478
3128,13,66,0.05652173913043478
3129,13,86,0.05652173913043478
3135,13,56,0.05652173913043478
2402,13,35,0.05652173913043478
5489,13,31,0.05652173913043478
1331,13,31,0.05652173913043478
1329,13,64,0.05652173913043478
1592,13,48,0.05652173913043478
3294,13,49,0.05652173913043478
5153,13,43,0.05652173913043478
284,13,82,0.05652173913043478
4975,13,23,0.05652173913043478
4972,13,48,0.05652173913043478
4967,13,40,0.05652173913043478
5915,13,67,0.05652173913043478
2769,13,47,0.05652173913043478
1737,13,85,0.05652173913043478
2810,13,70,0.05652173913043478
2757,13,43,0.05652173913043478
2265,13,44,0.05652173913043478
281,13,42,0.05652173913043478
2756,13,52,0.05652173913043478
5906,13,46,0.05652173913043478
3452,13,37,0.05652173913043478
2747,13,63,0.05652173913043478
1694,13,84,0.05652173913043478
2255,13,41,0.05652173913043478
2693,13,38,0.05652173913043478
1722,13,86,0.05652173913043478
4942,13,40,0.05652173913043478
4937,13,72,0.05652173913043478
1215,13,47,0.05652173913043478
877,13,77,0.05652173913043478
1216,13,77,0.05652173913043478
2605,13,45,0.05652173913043478
3408,13,37,0.05652173913043478
266,13,32,0.05652173913043478
5142,13,104,0.05652173913043478
1599,13,58,0.05652173913043478
3518,13,99,0.05652173913043478
2809,13,53,0.05652173913043478
3334,13,34,0.05652173913043478
5107,13,55,0.05652173913043478
3513,13,64,0.05652173913043478
3358,13,50,0.05652173913043478
1617,13,39,0.05652173913043478
2638,13,43,0.05652173913043478
1618,13,42,0.05652173913043478
5885,13,37,0.05652173913043478
2784,13,39,0.05652173913043478
2774,13,84,0.05652173913043478
5049,13,36,0.05652173913043478
259,13,41,0.05652173913043478
1645,13,169,0.05652173913043478
5034,13,39,0.05652173913043478
4930,13,26,0.05652173913043478
2656,12,48,0.05217391304347826
2685,12,43,0.05217391304347826
2599,12,40,0.05217391304347826
2607,12,28,0.05217391304347826
975,12,30,0.05217391304347826
2933,12,35,0.05217391304347826
2899,12,99,0.05217391304347826
2922,12,38,0.05217391304347826
2730,12,48,0.05217391304347826
2035,12,29,0.05217391304347826
2733,12,50,0.05217391304347826
3937,12,34,0.05217391304347826
2889,12,39,0.05217391304347826
2873,12,47,0.05217391304347826
2559,12,41,0.05217391304347826
829,12,49,0.05217391304347826
2854,12,82,0.05217391304347826
2789,12,22,0.05217391304347826
2837,12,42,0.05217391304347826
2804,12,40,0.05217391304347826
2472,12,54,0.05217391304347826
3927,12,48,0.05217391304347826
3520,12,44,0.05217391304347826
2943,12,65,0.05217391304347826
3453,12,38,0.05217391304347826
626,12,29,0.05217391304347826
2302,12,27,0.05217391304347826
958,12,48,0.05217391304347826
3361,12,45,0.05217391304347826
3653,12,55,0.05217391304347826
3415,12,41,0.05217391304347826
3426,12,59,0.05217391304347826
2175,12,77,0.05217391304347826
3431,12,17,0.05217391304347826
3435,12,45,0.05217391304347826
2180,12,61,0.05217391304347826
3591,12,63,0.05217391304347826
2955,12,40,0.05217391304347826
3458,12,54,0.05217391304347826
3576,12,35,0.05217391304347826
3568,12,30,0.05217391304347826
3477,12,36,0.05217391304347826
2240,12,48,0.05217391304347826
3493,12,28,0.05217391304347826
935,12,40,0.05217391304347826
3561,12,60,0.05217391304347826
2205,12,36,0.05217391304347826
676,12,37,0.05217391304347826
2208,12,44,0.05217391304347826
3323,12,43,0.05217391304347826
624,12,49,0.05217391304347826
3312,12,69,0.05217391304347826
3686,12,47,0.05217391304347826
2972,12,46,0.05217391304347826
2462,12,28,0.05217391304347826
3026,12,56,0.05217391304347826
3056,12,34,0.05217391304347826
564,12,20,0.05217391304347826
780,12,49,0.05217391304347826
970,12,63,0.05217391304347826
3105,12,31,0.05217391304347826
3837,12,39,0.05217391304347826
3154,12,52,0.05217391304347826
3155,12,25,0.05217391304347826
3815,12,68,0.05217391304347826
2389,12,54,0.05217391304347826
3189,12,48,0.05217391304347826
3200,12,44,0.05217391304347826
965,12,31,0.05217391304347826
914,12,30,0.05217391304347826
3755,12,44,0.05217391304347826
3727,12,45,0.05217391304347826
2353,12,23,0.05217391304347826
3709,12,57,0.05217391304347826
3265,12,44,0.05217391304347826
732,12,56,0.05217391304347826
505,12,40,0.05217391304347826
4417,12,33,0.05217391304347826
1094,12,28,0.05217391304347826
5327,12,65,0.05217391304347826
1053,12,40,0.05217391304347826
5422,12,49,0.05217391304347826
4635,12,47,0.05217391304347826
4589,12,40,0.05217391304347826
5468,12,75,0.05217391304347826
5488,12,41,0.05217391304347826
5499,12,46,0.05217391304347826
4532,12,31,0.05217391304347826
170,12,36,0.05217391304347826
1858,12,39,0.05217391304347826
162,12,46,0.05217391304347826
4512,12,38,0.05217391304347826
4511,12,51,0.05217391304347826
385,12,57,0.05217391304347826
4499,12,38,0.05217391304347826
1870,12,55,0.05217391304347826
5526,12,46,0.05217391304347826
1400,12,26,0.05217391304347826
5568,12,123,0.05217391304347826
1883,12,44,0.05217391304347826
5583,12,37,0.05217391304347826
1374,12,27,0.05217391304347826
1891,12,37,0.05217391304347826
1030,12,28,0.05217391304347826
5625,12,39,0.05217391304347826
1499,12,44,0.05217391304347826
1794,12,27,0.05217391304347826
1897,12,43,0.05217391304347826
1571,12,32,0.05217391304347826
1716,12,30,0.05217391304347826
1074,12,25,0.05217391304347826
288,12,36,0.05217391304347826
1082,12,28,0.05217391304347826
1685,12,61,0.05217391304347826
4964,12,67,0.05217391304347826
1734,12,28,0.05217391304347826
4869,12,49,0.05217391304347826
4867,12,100,0.05217391304347826
1670,12,44,0.05217391304347826
5011,12,78,0.05217391304347826
1650,12,41,0.05217391304347826
1748,12,40,0.05217391304347826
5061,12,56,0.05217391304347826
4821,12,37,0.05217391304347826
4815,12,70,0.05217391304347826
5094,12,32,0.05217391304347826
4796,12,53,0.05217391304347826
5104,12,26,0.05217391304347826
1609,12,35,0.05217391304347826
4762,12,24,0.05217391304347826
4757,12,44,0.05217391304347826
4754,12,63,0.05217391304347826
5114,12,60,0.05217391304347826
5188,12,35,0.05217391304347826
1347,12,33,0.05217391304347826
1707,12,45,0.05217391304347826
4351,12,58,0.05217391304347826
5764,12,24,0.05217391304347826
4168,12,48,0.05217391304347826
4141,12,36,0.05217391304347826
5856,12,27,0.05217391304347826
5980,12,36,0.05217391304347826
466,12,54,0.05217391304347826
5808,12,29,0.05217391304347826
4315,12,72,0.05217391304347826
5782,12,18,0.05217391304347826
4131,12,57,0.05217391304347826
1179,12,38,0.05217391304347826
1304,12,32,0.05217391304347826
1219,12,57,0.05217391304347826
4121,12,40,0.05217391304347826
24,12,28,0.05217391304347826
27,12,40,0.05217391304347826
4187,12,42,0.05217391304347826
5955,12,50,0.05217391304347826
1232,12,65,0.05217391304347826
4212,12,36,0.05217391304347826
5994,12,41,0.05217391304347826
1323,12,32,0.05217391304347826
1963,12,45,0.05217391304347826
2316,11,42,0.04782608695652174
3340,11,27,0.04782608695652174
2590,11,41,0.04782608695652174
5097,11,39,0.04782608695652174
3283,11,67,0.04782608695652174
5963,11,52,0.04782608695652174
737,11,25,0.04782608695652174
1109,11,40,0.04782608695652174
224,11,32,0.04782608695652174
2309,11,27,0.04782608695652174
2734,11,35,0.04782608695652174
2737,11,73,0.04782608695652174
1594,11,36,0.04782608695652174
5140,11,38,0.04782608695652174
2492,11,30,0.04782608695652174
2718,11,29,0.04782608695652174
255,11,41,0.04782608695652174
3430,11,29,0.04782608695652174
6035,11,43,0.04782608695652174
6014,11,27,0.04782608695652174
1078,11,41,0.04782608695652174
4945,11,32,0.04782608695652174
8,11,44,0.04782608695652174
2664,11,48,0.04782608695652174
285,11,50,0.04782608695652174
2264,11,28,0.04782608695652174
2666,11,31,0.04782608695652174
2681,11,47,0.04782608695652174
1084,11,22,0.04782608695652174
3370,11,41,0.04782608695652174
5990,11,39,0.04782608695652174
1673,11,43,0.04782608695652174
5010,11,28,0.04782608695652174
2692,11,46,0.04782608695652174
2281,11,31,0.04782608695652174
5971,11,32,0.04782608695652174
1544,11,37,0.04782608695652174
4096,11,37,0.04782608695652174
2294,11,16,0.04782608695652174
3378,11,46,0.04782608695652174
3270,11,31,0.04782608695652174
5339,11,37,0.04782608695652174
5283,11,56,0.04782608695652174
776,11,41,0.04782608695652174
5857,11,48,0.04782608695652174
697,11,36,0.04782608695652174
48,11,25,0.04782608695652174
5846,11,27,0.04782608695652174
5531,11,36,0.04782608695652174
5535,11,39,0.04782608695652174
1396,11,59,0.04782608695652174
5553,11,44,0.04782608695652174
5570,11,72,0.04782608695652174
1378,11,38,0.04782608695652174
133,11,42,0.04782608695652174
822,11,66,0.04782608695652174
5753,11,43,0.04782608695652174
5598,11,34,0.04782608695652174
5599,11,36,0.04782608695652174
2504,11,44,0.04782608695652174
2897,11,27,0.04782608695652174
808,11,25,0.04782608695652174
2935,11,46,0.04782608695652174
5670,11,48,0.04782608695652174
2485,11,49,0.04782608695652174
5726,11,29,0.04782608695652174
5683,11,30,0.04782608695652174
2537,11,43,0.04782608695652174
1142,11,33,0.04782608695652174
1181,11,52,0.04782608695652174
1274,11,74,0.04782608695652174
5291,11,33,0.04782608695652174
5305,11,93,0.04782608695652174
5324,11,50,0.04782608695652174
5709,11,35,0.04782608695652174
2748,11,72,0.04782608695652174
5396,11,38,0.04782608695652174
2372,11,37,0.04782608695652174
5401,11,56,0.04782608695652174
5408,11,36,0.04782608695652174
1466,11,51,0.04782608695652174
5452,11,57,0.04782608695652174
1449,11,60,0.04782608695652174
1135,11,47,0.04782608695652174
5464,11,42,0.04782608695652174
2766,11,44,0.04782608695652174
5922,11,42,0.04782608695652174
173,11,65,0.04782608695652174
5889,11,34,0.04782608695652174
42,11,35,0.04782608695652174
1272,11,58,0.04782608695652174
1139,11,56,0.04782608695652174
1423,11,43,0.04782608695652174
2794,11,35,0.04782608695652174
157,11,52,0.04782608695652174
1,11,17,0.04782608695652174
3643,11,32,0.04782608695652174
3695,11,59,0.04782608695652174
4591,11,60,0.04782608695652174
1824,11,22,0.04782608695652174
1016,11,25,0.04782608695652174
3674,11,29,0.04782608695652174
439,11,28,0.04782608695652174
1948,11,46,0.04782608695652174
4653,11,39,0.04782608695652174
2068,11,48,0.04782608695652174
4658,11,53,0.04782608695652174
3943,11,30,0.04782608695652174
3649,11,21,0.04782608695652174
3629,11,28,0.04782608695652174
1793,11,57,0.04782608695652174
3625,11,32,0.04782608695652174
649,11,23,0.04782608695652174
338,11,43,0.04782608695652174
3607,11,52,0.04782608695652174
3947,11,42,0.04782608695652174
4250,11,91,0.04782608695652174
4560,11,52,0.04782608695652174
4526,11,29,0.04782608695652174
1004,11,49,0.04782608695652174
376,11,38,0.04782608695652174
3829,11,65,0.04782608695652174
3835,11,49,0.04782608695652174
2100,11,53,0.04782608695652174
2098,11,52,0.04782608695652174
2096,11,70,0.04782608695652174
590,11,63,0.04782608695652174
2628,11,55,0.04782608695652174
567,11,46,0.04782608695652174
3781,11,33,0.04782608695652174
4404,11,53,0.04782608695652174
3873,11,31,0.04782608695652174
3874,11,55,0.04782608695652174
3887,11,51,0.04782608695652174
560,11,40,0.04782608695652174
1871,11,40,0.04782608695652174
3726,11,52,0.04782608695652174
4516,11,26,0.04782608695652174
3718,11,67,0.04782608695652174
4518,11,53,0.04782608695652174
1780,11,24,0.04782608695652174
3827,11,57,0.04782608695652174
4824,11,37,0.04782608695652174
671,11,41,0.04782608695652174
4899,11,57,0.04782608695652174
4022,11,26,0.04782608695652174
523,11,33,0.04782608695652174
4026,11,33,0.04782608695652174
3497,11,36,0.04782608695652174
4875,11,42,0.04782608695652174
3546,11,50,0.04782608695652174
3532,11,32,0.04782608695652174
321,11,40,0.04782608695652174
4901,11,32,0.04782608695652174
1739,11,17,0.04782608695652174
4183,11,44,0.04782608695652174
4854,11,29,0.04782608695652174
4071,11,28,0.04782608695652174
4833,11,30,0.04782608695652174
4049,11,47,0.04782608695652174
4055,11,34,0.04782608695652174
3514,11,25,0.04782608695652174
2241,11,48,0.04782608695652174
4795,11,40,0.04782608695652174
4909,11,48,0.04782608695652174
1984,11,32,0.04782608695652174
4773,11,37,0.04782608695652174
3589,11,48,0.04782608695652174
4080,11,35,0.04782608695652174
4902,11,23,0.04782608695652174
1767,11,51,0.04782608695652174
534,11,28,0.04782608695652174
4789,11,49,0.04782608695652174
4333,10,75,0.043478260869565216
5769,10,45,0.043478260869565216
5652,10,29,0.043478260869565216
3845,10,31,0.043478260869565216
3830,10,50,0.043478260869565216
2840,10,20,0.043478260869565216
5644,10,26,0.043478260869565216
5634,10,94,0.043478260869565216
2631,10,43,0.043478260869565216
5786,10,50,0.043478260869565216
5658,10,55,0.043478260869565216
82,10,35,0.043478260869565216
2934,10,24,0.043478260869565216
101,10,79,0.043478260869565216
4379,10,49,0.043478260869565216
4103,10,37,0.043478260869565216
2894,10,50,0.043478260869565216
2896,10,40,0.043478260869565216
4384,10,82,0.043478260869565216
2670,10,29,0.043478260869565216
481,10,48,0.043478260869565216
2903,10,50,0.043478260869565216
5728,10,36,0.043478260869565216
4078,10,54,0.043478260869565216
2669,10,23,0.043478260869565216
4194,10,65,0.043478260869565216
2832,10,51,0.043478260869565216
6001,10,29,0.043478260869565216
530,10,40,0.043478260869565216
2772,10,34,0.043478260869565216
4261,10,32,0.043478260869565216
477,10,29,0.043478260869565216
2768,10,24,0.043478260869565216
544,10,25,0.043478260869565216
2765,10,22,0.043478260869565216
5925,10,52,0.043478260869565216
474,10,70,0.043478260869565216
28,10,20,0.043478260869565216
5943,10,31,0.043478260869565216
4243,10,24,0.043478260869565216
2749,10,23,0.043478260869565216
4235,10,29,0.043478260869565216
5949,10,52,0.043478260869565216
5621,10,70,0.043478260869565216
5913,10,26,0.043478260869565216
5911,10,53,0.043478260869565216
445,10,48,0.043478260869565216
5787,10,36,0.043478260869565216
4117,10,67,0.043478260869565216
3913,10,47,0.043478260869565216
4305,10,83,0.043478260869565216
4134,10,23,0.043478260869565216
437,10,24,0.043478260869565216
2805,10,29,0.043478260869565216
5903,10,22,0.043478260869565216
2798,10,27,0.043478260869565216
4265,10,67,0.043478260869565216
5982,10,31,0.043478260869565216
3942,10,46,0.043478260869565216
35,10,30,0.043478260869565216
34,10,52,0.043478260869565216
4931,10,37,0.043478260869565216
591,10,34,0.043478260869565216
5615,10,40,0.043478260869565216
5193,10,48,0.043478260869565216
5134,10,40,0.043478260869565216
5135,10,23,0.043478260869565216
337,10,44,0.043478260869565216
5170,10,26,0.043478260869565216
3310,10,28,0.043478260869565216
5178,10,53,0.043478260869565216
5182,10,47,0.043478260869565216
4739,10,33,0.043478260869565216
3301,10,65,0.043478260869565216
3620,10,28,0.043478260869565216
4432,10,20,0.043478260869565216
4737,10,58,0.043478260869565216
222,10,23,0.043478260869565216
4711,10,41,0.043478260869565216
4701,10,34,0.043478260869565216
5301,10,27,0.043478260869565216
4694,10,29,0.043478260869565216
348,10,26,0.043478260869565216
190,10,48,0.043478260869565216
3229,10,46,0.043478260869565216
3327,10,58,0.043478260869565216
5113,10,33,0.043478260869565216
660,10,37,0.043478260869565216
5108,10,60,0.043478260869565216
4918,10,44,0.043478260869565216
3456,10,37,0.043478260869565216
3478,10,19,0.043478260869565216
3442,10,29,0.043478260869565216
303,10,75,0.043478260869565216
4983,10,34,0.043478260869565216
270,10,48,0.043478260869565216
3413,10,23,0.043478260869565216
4843,10,45,0.043478260869565216
3515,10,36,0.043478260869565216
