movie_id,awardee
8188018074,0
B000BYDCMS,0
B000BRT1FW,0
B0007IX7PA,0
0778322750,0
B000O3RUVA,0
B000HKI6EK,0
B0006DDH9C,0
B000F9SUXK,0
B0006BRFGU,0
0976955008,0
0700610561,0
1597374504,0
B0008A4GKM,0
B0006AQ5RQ,0
B00087RE1S,0
B0008BPKRO,0
0813524555,0
B000J31H1Y,0
B000HDSP02,0
B0008BPKRY,0
0674991958,0
0800759508,0
B0007DN1NS,0
1858288827,0
1582872902,0
B000GTFRU8,0
093949583X,0
B000P1KFFY,0
B000PJLVTA,0
1597374512,0
0195147782,0
0060723793,0
B000KCUU80,0
B000CC49MQ,0
B000GKTEMY,0
0894809393,0
B00089CK92,0
0195037731,0
0939495848,0
B0006YM1LQ,0
092494403X,0
B000MOTBGS,0
B000N2MVFM,0
0525459502,0
0836813154,0
0809127806,0
0523413890,0
1593690991,0
B000IG46GK,0
B0007OXTGQ,0
B000PSZRZA,0
0521665914,0
B0007229EG,0
B000MKJQNK,0
B000HNQAJK,0
B0007IX7SM,0
B000865EB6,0
B000C1JK1W,0
1570755248,0
B0007OXTHU,0
0823408477,0
000713018X,0
B0008A9FZI,0
B0006BRFJM,0
B000GPC1W4,0
B000NUZE08,0
B000JF86DY,0
B000PI7I16,0
0575027282,0
B000M4V6E8,0
B000P9M7UW,0
0800759532,0
B000NLFN58,0
B000J0STRM,0
0394985702,0
B000OVOK42,0
0930289331,0
B00086L54Q,0
B000N662OO,0
0060177802,0
B0007H74AA,0
B000H2QOQU,0
B000KDPDPO,0
0781233941,0
0939495864,0
B0007G5NJU,0
0140266739,0
0801495113,0
B0006C990O,0
0924944056,0
B000PC60S4,0
B0007ECLY2,0
B0006EURBC,0
B000876V94,0
078123395X,0
0373880723,0
1597374555,0
B0007OXTJ8,0
0669279528,0
B000JI6C0K,0
B0008CG7KW,0
0875524524,0
B000QBUJJ0,0
B000NKQ30I,0
1565892127,0
B0007OXTKM,0
0743209516,0
1859863434,0
1582348790,0
0830819916,0
B000N662QW,0
1572702257,0
1582872953,0
0939495880,0
1580650244,0
B0007J8ZBA,0
0800759559,0
B000CC49R6,0
B000PW9W66,0
184176857X,0
1580231128,0
0814150144,0
B000HN5RQC,0
1580650252,0
B0007EOBI6,0
0816157758,0
B0006EURDU,0
B0007DN1TM,0
9626343257,0
0439164850,0
B000N662RQ,0
014017821X,0
B0007CBMEO,0
0800759567,0
B000K196KO,0
0684142716,0
B000IVNE5E,0
B000F1X4L6,0
0670894788,0
1882591070,0
1560761342,0
0781233984,0
078618227X,0
0140266771,0
B000GQDBQS,0
B0006EURE4,0
B000TYXJXM,0
B000PJBXCK,0
B000K0BJX2,0
B00085TMYM,0
B000992AB4,0
0198128398,0
B0007DN1VA,0
B000EMY76W,0
0727858491,0
B000H6JKUI,0
0893880604,0
0387955852,0
0974876542,0
B000JI5GIO,0
B000JPLBP4,0
0345409639,0
B00086R00E,0
0930289382,0
0875524567,0
B000I0DEN2,0
1558002502,0
B000OVSNZ4,0
B0008AF890,0
B000CC49V2,0
1592574378,0
B000NTT568,0
0786276258,0
B0002E343O,0
B000G1KTZO,0
B000NRW9AY,0
1592249213,0
B0008CXS3G,0
187806777X,0
0923568557,0
1892784041,0
0671741187,0
1560546263,0
0140178244,0
B000K1YOUQ,0
B000GRESHS,0
B0007EIGUA,0
B00088G9YA,0
B0006AW0S4,0
0809491044,0
B000881ETU,0
B000RAZF7Q,0
B000J4XFFY,0
0471382477,0
B000O0AH22,0
1589972295,0
B0006YWVVQ,0
0767907809,0
B000GLZUXU,0
1569245134,0
B000H7Q0Z0,0
B0001FZGBM,0
0333722175,0
0520036220,0
B000K196OU,0
B000MZNEPG,0
B000IIWFCA,0
B0002E344I,1
B000H2ML76,0
1843605546,0
B0007F59G8,0
B00087WDHI,0
B000MZCKMO,0
0425183777,0
1582343837,0
0312291299,0
B000HUASZK,0
B0000CMR9Z,0
0944993702,0
B000L46Y4G,0
0394588177,0
0786254769,0
B0007DN1YW,0
0875524591,0
0898703115,0
0029115744,0
0525145524,0
044990928X,0
0471272426,0
B0006D9NBI,0
B000IO0SQY,0
B0007FKT8G,0
B000MZNER4,0
B000H0DZVY,0
B0006EJXGW,0
B000KJQ6PE,0
B000KND7XE,0
0415923778,0
B00086V3UW,0
B000MAH68W,0
B0007EED7A,0
B0000CLVOO,0
B00087MF26,0
B000HMK1SW,0
B000J5J30Y,0
0425183785,0
0449909298,0
B000NWKKAU,0
B000866A7I,0
0830709924,0
092952425X,0
B000K7DMIU,0
B000HKOX3I,0
0812932153,0
B0008D2TC6,0
B000MPEZ9K,0
0198123434,0
B000N6MI38,0
B000K09H1I,0
B000734F10,0
0451168429,0
B000J63XJ0,0
0552136816,0
B000K1OQAY,0
B0006BNC4O,0
0060630353,0
B000NP3TPK,0
B0006DIGS4,0
B0007HAYLQ,0
B0006ARX4U,0
0743551257,0
B000H0PPFI,0
B000B7634E,0
B000MYXUKG,0
B000JL8SEA,0
B000NVQ104,0
B000NUSNZ6,0
B0007DZN3Y,0
B0006DIGT8,0
1585743526,0
1592249264,0
B000PVT5GO,0
B0006EE2TU,0
0688151477,0
004440848X,0
B000K1UL9O,0
B0008CR1XY,0
0375728171,0
B000H7797S,0
141916998X,0
B000O0FGBE,0
B0006VUFO4,0
1888608188,0
0764540785,0
B000NP3TRI,1
B000KWH5H4,0
B00087BL2Q,0
1843605597,0
0801490219,0
B000O28I5I,0
0064402452,0
B0007G0OJO,0
0882681087,0
B0008CR1Y8,0
0300020570,0
B000H0627I,0
B000J4GQQE,0
0688118895,0
140183664X,0
B000KU6A8Q,0
1580082815,0
0263180859,0
B000PV2KT8,0
0749385057,0
B0007284KY,0
B000JKSX8W,0
0786238712,0
B000AN62IQ,0
B0008B0YEI,0
B000JK7BR6,0
0552996599,0
0812932188,0
1855325675,0
0786657839,0
B000KX8QD0,0
B000NWPJQA,0
B000H988O4,0
B00088H5KW,0
0786271302,0
0743551273,0
B0007HWMUM,0
0312253737,0
B0006EVN9W,0
0375728198,0
1402550723,0
B000INA3FQ,0
B000KL7BYC,0
B0006CZN0E,0
B000KYUQ7I,0
0373241615,0
B000OTWNY8,0
B000NSGUD0,0
B000GTCK0I,0
0226493636,0
B000J2KQIK,0
B000L4VKX6,0
0385000030,0
B000OV4X0S,0
B000KX8QE4,0
158287848X,0
B000K0DB8I,0
B000PCFPXU,0
B000O3447S,0
006019443X,0
B000AROGPS,0
B0006CZN0Y,0
B000MZCKTM,0
B000GH1GJG,0
0786271310,0
B0006AWWD2,0
B0007DSWT6,0
B0006CZN0O,0
1575666073,0
0805350861,0
B0001FZGIA,0
0786144769,0
0898703174,0
0801071127,0
B0006AM2DW,0
1404100113,0
061871166X,0
B000BOFRIU,0
0763606626,0
B0007FPSJQ,0
B0006AM2DM,0
B000FUJE84,0
0446526185,0
1401836674,0
0141312262,0
B000NAKOYE,0
0375811745,0
0910395543,0
B000IVBORY,0
B0007HSJ68,0
B0007KF652,0
B0001FZGK8,0
B000JVH5FS,0
B00085ONYG,0
B0006AH390,0
0226096041,0
B000NAWEH4,0
B000J32D08,0
B0007DSWVY,0
1553952073,0
0736615369,0
1841581186,0
B000717JBK,0
B0007J40FK,0
B0006CZN22,0
0445200065,0
0345222210,0
B000K74TA0,0
0743535200,0
B000C4SR0E,0
8437605504,0
1888387386,0
0848804864,0
B000855W3C,0
B0007HMOAK,0
B000NTT5AE,0
0553258990,0
B000C0O5EK,0
B0006C99AO,0
0521594049,0
0393009424,0
B0001FZGLW,0
B0007FVNCM,0
B000O2T87A,0
0967935709,0
B000859ZU8,0
B00086Q4RO,0
0848804872,0
B000KYD5XK,0
067181916X,0
0486249603,0
B0006RMM3K,0
B0007HSJ9K,0
B0007DDZ4S,0
B000BMTPZ8,0
B000MTCULG,0
1567404049,0
B000Q81EFQ,0
1567310087,0
B000J2FRAM,0
0325002746,0
B0008CM2SS,0
B0006VUFW6,0
B000PFPS52,0
B000866AA0,0
0743226178,0
1556982844,0
B000ICRQ7U,0
B000NUJL5C,0
B000KP263E,0
B000NI8HOK,0
B0007FKTB8,0
0789434415,0
B000MVVEHU,0
1587050609,0
B000J58BUW,0
B0008B5XWQ,0
0848804899,0
0892968079,0
B000PI7IFM,0
1576871770,0
B0007FVNFY,0
B000JKXWKQ,0
B000860FK6,0
B000J58BVG,0
B000MTNOQ6,0
B0001FZGO4,0
B0007F59TK,0
0380801493,0
0345426274,0
B000J58BV6,0
1582349363,0
0825427762,0
B000KZKAFA,0
B000N7C9FY,0
0884049531,0
B000CQX1Z8,0
0449904385,0
B000GRESWI,0
B0007HBUBE,0
0679776710,0
1841769150,0
1558008071,0
B000MAH6DM,0
B000JD288K,0
B000H87NK0,0
0820114464,0
0764524771,0
B000PJBXT8,0
B000JKXWLU,0
0425201139,0
B000MCJ1EC,0
0618187219,0
B00086Q4UQ,0
0804107688,0
B000RAZFF8,0
B0001FZGQW,0
B000CRIIBE,0
B000K1ULDK,0
B000OUU17S,0
B000HN1OC8,0
B0007DDZ8O,0
039447323X,0
B000855W8W,0
B000K08LRE,0
1860497624,0
B000NLWCE8,0
B000859ZYY,0
0671791931,0
0440234999,0
0072538465,0
1590380908,0
0764105671,0
B000JF9Y08,0
B000CSD8X6,0
B0001FZGRG,0
1565634608,0
B000BTLU36,0
B0006D9NQI,0
B000855W9G,0
B000MKFNF0,0
B0006AG7UG,0
B000JDWPMY,0
B000HLFD4K,0
B000K6O2PS,0
B000HN0SYS,0
156740409X,0
0520213874,0
B000PXG30I,0
B000I1QLCC,0
B000QRZONU,0
0671830295,0
B0007FKTFE,0
B000I38T20,0
B00088RZVG,0
B000PHQRPA,0
0140868992,0
B0006R7Y38,0
B0001FZGSA,0
0312546807,0
2920845071,0
B000PX5BLU,0
0808519425,0
0486282252,0
1893554643,0
B000K7DMXU,0
B000Q81ELU,0
B000NBM5YU,0
B000KZAC26,0
1592244378,0
1582432937,0
0809128454,0
9999609996,0
B000MAH6GE,0
0393318559,0
B0001FZGS0,0
0553275550,0
B0001FZGSK,0
0816158363,0
1570624321,0
B000OWK6MQ,0
B000H2MLIU,0
B000Q3RRTI,0
039304209X,0
B00085VEDE,0
B0006WRT1K,0
B000K5SGR4,0
B0001FZGT4,0
0373225628,0
1840189614,0
B0006WRT1U,0
B0007IYZA6,0
B000CNPMFS,0
B0007H74ZU,0
B000QB5XD2,0
B000PZRWI8,0
0803719205,0
0786128771,0
0312055250,0
B000HJNGNW,0
0446306177,0
1891845039,0
B000HIS1P6,0
0684838915,0
0811446697,0
0060393556,0
B000NRW9UY,0
B0002MJDXQ,0
B000I38T5C,0
B000P17J3A,0
0553479598,0
0812050703,0
0783892918,0
B000QDMGL2,0
B000GTBOQE,0
B0008BLHPI,0
B000J2FRJ8,0
0976079119,0
B00085KKC0,0
B0006PEWDA,0
B0001FZGVC,0
B00087REPO,0
B000860FRY,0
B0006AST0M,0
0553584642,0
B000JJMHEE,0
0393026019,0
0783892926,0
B000KW983I,0
B0007JDPI8,0
0670272264,0
B0002MJDY0,0
0613365534,0
B000GLVRLY,0
1559941960,0
0609608754,0
0783892934,0
002872240X,0
B000O1XMB4,0
B000H2CN4W,0
B000P17J5S,0
0393097730,0
B000OVDQMO,0
B000HJ8SJ4,0
0767908406,0
0553275593,0
0060597593,0
B000RAIQS6,0
0394749774,0
B000FIE396,0
0864922213,0
B000IOX8P2,0
B000733JY4,0
B000J4YBG6,0
1404359885,0
0552771619,0
0816136890,0
0783892942,0
B000Q1F2WO,0
B000CD1GBW,0
B000K6O2W6,0
0670035688,0
0138986444,0
1411627148,0
B000N2TMH2,0
0307280691,0
B0006AST3E,0
0340731184,0
0671797425,0
1419181645,0
B0006AST34,0
0609608770,0
B0006AWWT6,0
B000889884,0
B0007JIOX4,0
B0007EJCXK,0
B000PCBMHI,0
B000IZY24W,0
0525455205,0
1855326248,0
B000NOYSYC,0
0802067239,0
1575441101,0
B0000EDSNP,0
B000OVOKSS,0
B000EQM4C2,0
0821766244,0
0688119476,0
B000AYFPJW,0
B0007J40UU,0
0373247192,0
B000MCD6X4,0
B0008CD03O,0
0791041069,0
B000PY0XQ2,0
B000MMBNXY,0
B000MZJBGM,0
0618496378,0
078511176X,0
0582417899,0
1597370223,0
B00085VEJ8,0
075400175X,0
1597370231,0
B0007JZDTM,0
B000JM660M,0
B000HINY3U,0
B000HWFB4G,0
B000I1VKXW,0
B0007J40VO,0
B000OVOKTW,0
0684871564,0
B0007JJKEG,0
157544111X,0
B000HEU6KS,0
B0007F716O,0
B000KS4FKS,0
B000N6MIIS,0
0781433657,0
B0007HSJG8,0
B000MX1WVG,0
086093506X,0
B0006BSBVS,0
B0000CIO0M,0
B000HEV260,0
0618496386,0
B0006CZNCW,0
B0007HGTZ6,0
B000894N9W,0
1416918973,0
B00087GKSQ,0
B0007G1KJC,0
0753105187,0
B00089OAKY,0
B000876VYY,0
0613674650,0
0613128982,0
158348809X,0
B000J32DAI,0
1556856822,0
B0006AH3JU,0
184215818X,0
0841418578,0
B000I8LXWI,0
B0006RWKZU,0
0802139701,0
0192803352,0
B0006CTSMI,0
B000IZBBF0,0
0373098812,0
1556856830,0
1582344485,0
B000I1VKZA,0
0742612279,0
B000JCBC38,0
1402733836,0
B00085WA82,0
0141180536,0
047114150X,0
B000O0FGYQ,0
0898753961,0
009179661X,0
B0007H80NA,0
B0006CZND6,0
0786123842,0
0020230001,0
B000N66YZ6,0
0300076800,0
B00086VZX2,0
B0009U7YPU,0
0553712012,0
075402329X,0
B0007DDZES,0
B00021GK1K,0
B0007JVA62,0
0671797476,0
0785117210,0
B00021GK1U,0
B000NG8E4K,0
B000NKQ3QM,0
B000N2YLYQ,0
B000BVBZSO,0
0060686618,0
B000O3TMTS,0
1597370274,0
0963761188,0
B0007KF6IY,0
B000C4SRCC,0
0330483846,0
068485550X,0
B0006ARXNG,0
0787902446,0
1841764280,0
1842550802,0
B000OTSKNQ,0
B000718FAE,0
1592868029,0
B000HBWPNW,0
B000JDB1WE,0
0316114995,0
B000MXMFXK,0
0753100207,0
B000855WG4,0
B000MCEY2Q,0
B000K6PU2W,0
019852711X,0
B0006EEYW0,0
0803272936,0
B0006ARXO0,0
0761125663,0
1560851007,0
B000Q9OA60,0
0860919013,0
0694518891,0
0754007219,0
0155073141,0
1597370282,0
1401308104,0
B000866ASW,0
B0000CNNAM,0
0811844803,0
0877549389,0
0525946845,0
0787902462,0
0141804459,0
1596430699,0
B000GLWNAI,0
B000K6OYHE,0
0936384913,0
B000K0DBPQ,0
1597370290,0
0789308444,0
0810948230,0
072167299X,0
B0006DJCZU,0
B0006AXSGW,0
B0006AXSGC,0
B000NQA0QU,0
B0008CSTGC,0
0781439124,0
0882848143,0
0753100215,0
B000OT81U8,0
B000O2T8L6,0
B00086B7BC,0
B000J1L8B0,0
B000O3PJ54,0
B000J0VH94,0
B000GQG64M,0
B000JCBC74,0
0812966929,0
B000H2MLVC,0
0425146863,0
B000MWC38S,0
0201143984,0
B000MCEY4Y,0
B0007FLPAC,0
B000J1L8C4,0
8408023217,0
B000K0DBQ0,0
B000739EZW,0
B0006ARXQS,0
B0006R23MK,0
1559721952,0
B000GSH5K4,0
0446610348,0
9996337421,0
0812966937,0
B000HS7R6U,0
0345311396,0
B000H2MLXK,0
B000FLGCOC,0
B000OWA8D8,0
B000P17JA8,0
B000K6PU5O,0
B000CRIITQ,0
B000NIZ2X4,0
0871401533,1
B0007AHE66,0
B00005X60C,0
B0007AWBZA,0
B00005X60D,0
078612931X,0
0486228703,0
B0008B6TW4,0
0262021803,0
1855850494,0
0517799529,0
0380802082,0
B000PHSJ6A,0
1421925230,0
0451180194,0
0385238800,0
1855321327,0
0830815678,0
0671042823,0
0753171953,0
0380802090,0
B0007J5S3S,0
B000BUGDZ0,0
0570052920,0
B0007DJUB0,0
B0000CMRZE,0
0803272979,0
B000GLGU5M,0
B0007C4L24,0
B0006CZNKY,0
B000J0PMEA,0
B000QAA98W,1
B0006ARXSG,0
B0007C4L2Y,0
B000K21E9O,0
B000871WVQ,0
1855321335,0
B000JC6MMO,0
0803272987,0
B000KX3RUW,0
048626131X,0
0521336562,0
1929998716,0
B000NWMC88,0
0312144350,0
0525946888,0
0882848186,0
B000J0DWX8,0
1741141842,0
B000KF8HTG,0
B00086WVJO,0
089283711X,0
1852853875,0
B000GZ8GVE,0
1595408002,0
B000HIIZ2A,0
0803272995,0
0736611002,0
B000Q390AM,0
B000JIG8TU,0
B00085GH2C,0
0810926776,0
B0006ARXUO,0
0786890118,0
B0007F16JW,0
B000CRIIW8,0
B000L69PC2,0
0881412007,0
1879384620,0
075317197X,0
1571741593,0
B000GYGVYY,0
0435902377,0
0432066756,0
B000J0FO0C,0
B000P0VRWA,0
B000HT9820,0
B000NVA8BW,0
B000MYUN6K,0
B000MVFLRO,0
B00005X64P,0
B000H994YW,0
B0006D6G0O,0
B0006AMYJE,0
B000ND59GY,0
B000K6PU90,0
B000GR7R5S,0
B000KFZ2KS,0
B000HZZC1U,0
B000H23U6C,0
B000JMKUAO,0
B000KESMHE,0
B0007DDZOS,0
0275961133,0
B000H23U6M,0
B0006BNCWG,0
B000KKBNZG,0
B000PS7Y56,0
B00086C34M,0
0753171996,0
B0007C4L6K,0
B000OX6SPY,0
B000KSA818,0
B000O2P52C,0
B000GRLJQQ,0
0895260840,0
B0007HBUZ0,0
0132187663,0
B000IZ2IB6,0
B000P0VRXE,0
B000HUJB8A,0
0671467409,0
B000OXMCBS,0
0520214498,0
B000NWRBHK,0
0783893507,0
0515136247,0
B0007F16M4,0
B000JWV82S,0
0816137455,0
B000HLKCWI,0
0517799588,0
B00006SL45,0
1565635221,0
B000PDI2ZW,0
B00006SL44,0
B000I76OTQ,0
0471638609,0
B00006SL47,0
B0006D6G2M,0
B000N63R0Q,0
B00006SL46,0
1421506181,0
0805738509,0
B00089DGV8,0
B00072TJSA,0
B000KV7RPU,0
B0007DKQ3Q,0
0785112316,0
B000OYH2XK,0
1590072480,0
B000GM2KAK,0
B000JZSI2S,0
1559705930,0
B000PJ40LG,0
B000NA1XRG,0
B000OU9BSS,0
0553050648,0
0393005100,0
0890245541,0
B000JZ73ME,0
0878771611,0
0345388593,0
B00005X68R,0
5557102396,0
B0006DEDX6,0
B000I6RP2W,0
B0006OW346,0
B000MZW41Q,0
B000NRY1AK,0
B00005X68L,0
B000JKNYOU,0
B0006ASTE8,0
B000PC3P6O,0
1887752536,0
B0006DAA88,0
B000OZ8NU0,0
B000N1ZZ1A,0
B0008COQ1O,0
B000GRLJU2,0
B000BO1ZPY,0
B000H0RHBI,0
B000JDCT7U,0
B00088I1ZK,0
B000NA1XTY,0
0815969082,0
B000N36A44,0
0684850613,0
0060924098,0
B0006EFUN2,0
0684850621,0
0684872137,0
B000K2L8T0,0
B0006OV7KW,0
0003300277,0
1586420763,0
B000N3V3SW,0
0345400437,0
B0006ASTGQ,0
B000CC61XG,0
0895260891,0
0881925152,0
B000MUQ1Q0,0
B000IQP5NI,0
0373226268,0
1892323125,0
B000MT4XHK,0
B000PL5VN0,0
0750925833,0
0848800575,0
1421501201,0
0515136298,0
1853992569,0
B000DEN2EY,0
B000MZECOI,0
B0000EEOMD,0
0767920104,0
B000MW89A4,0
1586420771,0
0671026828,0
8437601215,0
B000IG5YPC,0
0811205703,0
B000K5TCW2,0
B000J0PMOA,0
0893860336,0
0312216890,0
142150121X,0
B000HJOCSK,0
B000NA1XWG,0
B000EANQJ8,0
1902221796,0
B000PKZYYW,0
0060593202,0
B000856SAS,0
1891824171,0
0754807991,0
156100345X,0
0881412090,0
B000KXDGYY,0
B0000W7092,0
0425141977,0
0435130900,0
0486245314,0
B0006AYOA6,0
0373750455,0
B000EIKCLU,0
B000856SBM,0
B000OVAJ06,0
B0006C078C,0
B000OVPGT0,0
0786102918,0
B000PC8OFG,0
B000MWC3FQ,0
1582345066,0
B000G1OD5G,0
1562362186,0
0553563785,1
0671026844,0
B00086M1T4,0
0140445536,0
1580172555,0
B000MZV8KY,0
0801856426,0
0805462090,0
B000N250CI,0
1892284812,0
1581824599,0
0571191657,0
0520087674,0
0814406394,0
B000LC5NOA,0
1400070341,0
B000NUFI7M,0
0553563793,0
0767909054,0
B00085AMFA,0
0786212985,0
B000HB28MK,0
0517171503,0
0883127156,0
B000855WX2,0
B00088D2SQ,0
B000GRMFEG,0
B00086XRAQ,0
0714119482,0
0679463356,0
0007182104,0
0883855348,0
0374238367,0
1891620185,0
B0000891XR,0
B000873O9O,0
0434328316,0
0071395210,0
B000K6E4X8,0
B000BNC61W,0
B0008CYOOS,0
B000MUWS6W,0
055356921X,0
0609808419,0
0684850672,0
0520087682,0
B000L3N05S,0
0671026860,0
B000IBX7HE,0
B0007FWJU2,0
0312343493,0
B0000891YC,0
B000FS4N0A,0
1582345090,0
B000K2L8ZY,0
0373513879,0
B00086RWLG,0
B0000CIOH9,0
B0006EML7K,0
1892213125,0
B0007DJUQK,0
0061092215,0
0963834223,0
B000JC7IFE,0
B000KRVB6U,0
B00085MC6M,0
B000861BZ4,0
B0000891Y0,0
B000NWRBRK,0
0394723902,0
B000NWRBR0,0
B000GRRESS,0
B000GRAPYS,0
B000K9Y5IO,0
B0006AYODS,0
B0006C56GK,0
0786102950,0
B0007DJURO,0
1559722525,0
1575111187,0
0140241558,0
B0007DJURY,0
B0006WB4Y8,0
B0008CYOQ6,0
0786014407,0
B0008D4LHC,0
B000NQ7Y5K,0
1421810328,0
B0007C3PW6,0
1570620016,0
1556857454,0
B000OTZBEW,0
B0006D5KRE,0
B000OVPGX6,0
B000EQ2AKI,0
B000I1RHPM,0
B0007EW5L6,0
B0006ANUBU,0
031298314X,0
0812239334,0
B000KXJBV6,0
0374106827,0
B000PGR9SU,0
B0008BCFBI,0
B00005X6BC,0
080910265X,0
0804837015,0
0691114811,0
B000GQRW4K,0
B000OXCE66,0
B000MUWS94,0
B0006CEVA2,0
1590580656,0
B000PVVT5O,0
B0006F3C3G,0
B000H28TO0,0
0609808443,0
B0008ARUE6,0
B00005X6BS,0
B00087U906,0
B00072DQOS,0
0786124474,0
0785752056,0
0141181168,0
0786218444,0
0786124482,0
B000HTNWEU,0
0470511605,0
B000PC8OLK,0
B000OUJ7YQ,0
0373221339,0
B000QAF8V0,0
0452281377,0
189221315X,0
B0000DK5BA,0
B0007DEVH8,0
B000NQ7Y7S,0
B000GRSAAO,0
B0006AYOGU,0
B0000DK5BB,0
B000J2CK4I,0
0786102977,0
0691009783,0
B000HKEZLI,0
0817458697,0
0135560934,0
B000NV0CW2,0
1569716498,0
0976985500,0
B000PKQ0KY,0
B0006X2PWC,0
B0007DPPL4,0
B0006BZ9TU,0
0679739882,0
B0007FMLA0,0
B000MP17RI,0
0786102985,0
B000R0FV98,0
0786014431,0
B000BPD5LU,0
B0006ASTQQ,0
0140263098,0
B000N7E1DW,0
B000EN9ZYU,0
080524204X,0
078948580X,0
B000KTFLW8,0
B00085BI8K,0
0435130994,0
B00005X6EM,0
B0007E6GGQ,0
B0006ASTRA,0
B000P67RA0,0
B000NW7OEA,0
B000ITHGL4,0
B000KD3F0O,0
0590692127,0
B0006RHNRA,0
B000ICBXR4,0
0312873115,0
B0006CDZYU,0
B000MUA8M8,0
B000LEYZ42,0
B000J6GA8G,0
B000NZPOAS,0
B0000W70B0,0
B000KCLSKO,0
B0006DM734,0
0691026300,0
B000NOPQKW,0
B000PVE8V6,0
B00072DQSY,0
B0000W70CO,0
B000PVZWZM,0
B0006ANUGA,0
B0006ANUGU,0
0670031372,0
0505523965,0
B0007FLPXE,0
B0007E0LQM,0
B000JVD2SC,0
B000GX2IG0,0
B0006AYOJ2,0
B000PUUCDU,0
B0007I4BS2,0
B000MVRBRW,0
0807067164,0
B0006Y46PA,0
B0007C4LGK,0
B000O02KEU,0
B000PG2G9M,0
B000234N26,0
0694514519,0
3893972552,0
0140440615,0
B00005Y22B,0
B000234N3A,0
0198721358,0
B0007C4LHO,0
0971038007,0
B000J65PUK,0
B000NWMCME,0
B000I2C9S6,0
0694514527,0
B00070YFDG,0
0800718313,0
B00005Y22F,0
B0006F2GMO,0
158081302X,0
B00005Y22H,0
0553470310,0
B0006ADW0Y,0
0316314641,0
1417617632,0
B000IA68SU,0
0786014474,0
B0007JVASU,0
B0000W70EC,0
B0007JFHDY,0
1596321288,0
0805005471,0
0786218495,0
B0000W70EM,0
0553652834,0
B000F3PXZE,0
B0007DPPPU,0
B0008898Z2,0
B000234N44,0
B00005X6H7,0
B00005X6HM,0
0809598957,0
B00070SKN2,0
B000OV6P86,0
B0007DJUY2,0
0765312506,0
1847026540,0
1847026559,0
0500017093,0
B0006D7C02,0
0316314668,0
0451529758,0
B0007FBRCS,0
0750501847,0
B000234N58,0
B000895JD6,0
0064470458,0
0373712960,0
B000MNFS16,0
B000K4YTQW,0
0415247535,0
B00085HD4I,0
B00088DYHK,0
0393000265,0
142332143X,0
B000KP32M8,0
0452265347,1
076790415X,0
B000234N6M,0
0674443128,0
B000JX09RW,0
B0007BIVEE,0
0812548477,0
B000E2B04E,0
B000P46S0M,0
B000N201D6,0
B000L7730W,0
1847026567,0
B0006ANUKG,1
B000J2HJGM,0
0809598973,0
0786014490,0
B0006EAVS6,0
B000HDJNJO,0
1423321448,0
B0006ATPCI,0
0895261456,0
075530750X,0
1558291105,0
1400054370,0
0312873174,0
158752192X,0
B0006FD86C,0
B000H0GNQI,0
B00005X6KV,0
0399143122,0
0806651776,0
0754090698,0
B0007HDMF6,0
159007307X,0
1847026575,0
B0007EAAPO,0
0718013239,0
B0006ASTYS,0
B000234N8U,0
0553470361,0
B000PC3PIM,0
0373094523,0
B000OUA55G,0
0825424003,0
B0008B9H4G,0
B000NPH90G,0
B000IVV8B6,0
4770015364,0
0375758607,0
0141800127,0
B0006E22HE,0
1400032873,0
0671021974,0
B000NL2RIE,0
B000856SQW,0
B000234N80,0
B000234N9Y,0
0130650749,0
B000NGT4SA,0
1847026591,0
B000OUK3NU,0
B000MT6P1M,0
B000IK5LCE,0
0806651792,0
B0008849SS,0
0786108487,0
1587521946,0
0441116728,0
0312851685,0
B00085AMUA,0
B000L55824,0
0671021982,0
0736661859,0
0671578081,0
0879381248,0
B000OTPD9A,0
B0006OW3IC,0
B00087CHVU,0
B000KIRDWU,0
B000KEUE70,0
0786213531,0
B000FO6S3O,0
1587521954,0
B000MUA8VO,0
B00088DYLQ,0
0590251589,0
B00085MCD0,0
0345401026,0
1593760310,0
048644449X,0
1582015058,0
0875791689,0
0963520288,0
B000KLUPM2,0
B000OVFIMU,0
B0007E6GPC,0
0879801115,0
1423321472,0
B000K4YTUI,0
B000NP0MWS,0
0590251597,0
B000J67H3S,0
B0006AUL26,0
0736661875,0
B0007G3CFW,0
B000NXOP5U,0
0801851580,0
B0006C56VU,0
B0006AHZYI,0
B000Q5RB88,0
0415904056,0
B000IX1JF4,0
B000MW89UY,0
B0007FNH7Q,0
0800718399,0
0789905779,0
B0006CFR9Q,0
B00087DDC2,0
0224069764,0
0582524113,0
1862076952,0
B0007EW5Z2,0
0671319981,0
8470395084,0
0781810922,0
0814622054,0
B0006CVKH4,0
0439129109,0
0739311859,0
B000NTK3KK,0
B00086XRSI,0
B000KEJK66,0
1556852584,0
1591394236,0
0345384202,0
B0006DAAO2,0
073870282X,0
1558821074,0
B0006RJF3K,0
B0006AUL30,1
0808510258,0
B000F4X9PY,0
B00073B43W,0
066421262X,0
B00088JTF6,0
B000ILFVKA,0
0807062251,0
B0007DLM8E,0
B000BZ8OAM,1
B0006W86QM,0
B000CS240Y,0
B000FO6S6Q,0
B000OWWST0,0
B000N0IPE0,0
0854565582,0
1558821082,0
B0006C07LY,0
B000LA4OLU,0
051621599X,0
0739311867,0
0727812300,0
