movie_id,quality
0553214128,4.957264957264957
B000MBZWWI,4.913793103448276
0871137348,3.7288135593220337
B000NX365K,3.953623188405797
B0009FJKGQ,3.1363636363636367
0525932674,3.957894736842105
0515133094,4.5200872445377085
B0006QOFAY,4.98407643312102
B0007EEKJG,4.981684981684982
B000C20XIK,4.242424242424242
B000PS50DE,3.28
0786273569,4.24930367366248
B000HQRKPA,4.905982905982905
B000N2YVAU,4.957044673539519
B000KYSGB6,0.6521739130434783
B000JV7L4S,3.938775510204082
B0009M6D96,3.7777777777777777
B000MZJBGM,2.6048255195682923
B000N781A6,4.257214197224719
B000IZVCWC,4.885057471264368
B0007AY3DI,4.807474518686297
B000PXZRP0,4.967741935483871
B0000EDSNP,4.385964912280701
B000MXALPY,3.8333333333333335
B0006BLTQ2,2.94140625
0521364426,3.223300970873786
0766196968,4.850746268656716
B0006AE22G,4.663151194190192
B0007FDFCS,4.924242424242424
0553580426,3.7142857142857144
B000INA7DE,4.283584410016065
B000Q5VMSI,4.573863636363637
5557121609,4.925373134328357
B00085Y4JU,4.460480664705522
B00071HJOM,4.958029197080292
B000L1JHUM,4.958029197080292
B00007D03W,4.404588411567314
B000EO8GYE,3.5260115606936417
B000J65PUK,3.8449612403100777
1419100459,4.977827050997783
1400130298,4.814814814814815
B0007DZ3QQ,4.95575221238938
B000855X9U,4.810126582278481
B000NE2K6U,3.076923076923077
B000EEWYME,4.636609428129979
B0006BN42E,4.8
014025787X,4.976525821596244
B000OUBQEU,4.780487804878049
B0007BY47C,4.2669172932330826
0553294091,4.7368421052631575
0743260686,3.7551020408163267
1576736253,2.892857142857143
B0002TX5BK,4.468573254114454
0679429662,4.75
156414500X,4.887218045112782
B000NPV5QA,4.496302045161218
B000OVB4DC,0.9838709677419355
0781808618,4.972067039106145
B0006IU48E,3.7735849056603774
B000H38T6W,3.5353535353535355
0425166309,3.3213615243816585
0486235920,4.957805907172996
1582871523,4.387109280348922
B0006AJNTS,4.939024390243903
B00088GSQ4,4.342105263157895
0521094984,4.902912621359223
B000NUV1LY,4.894736842105264
B0006COI3M,3.6729559748427674
B0007IT38A,4.968354430379747
B000JV3RCI,3.845979614949037
1582877270,4.310450567009294
B000OVYAK6,1.855812978927203
B0006ARKVQ,3.8752783964365256
B000OUFFEC,4.4392523364485985
B00087KY2Y,4.958029197080292
B000R85BFE,4.928057553956834
B000HINF8E,4.3947117322792675
0814775063,4.958029197080292
B000LGF1KC,4.69392483564413
0804819289,3.9402985074626864
067157325X,2.9558823529411766
B000NV8134,1.6031746031746033
B0008ACV7W,4.791666666666667
1856560023,4.102564102564102
B000OVBUTK,4.622935153048994
B000HMAQLO,3.7468354430379747
B000NPJQFM,3.992299582683656
1841957607,2.9203539823008846
B0008D1V7U,4.2898917957638565
0844614114,4.9324324324324325
1561011304,3.9365079365079363
B0007HNNBO,4.979591836734693
0801060044,3.636363636363637
189081752X,4.967741935483871
B000HFM76I,4.958029197080292
B000O02YYQ,3.5833333333333335
B000IAPTMG,4.853556485355648
0449204421,4.942196531791908
B000KUMEMC,3.9767588264058134
0060008946,2.983098591549296
B000N70BR2,3.938775510204082
0765305240,3.3721063587447464
B0007HE8AE,4.069973776349312
0007199422,3.2564967266676095
B0006D8LDO,4.690330919831469
B000K0AWNA,4.952830188679245
B000K7NJ0G,4.54451874572454
0800759842,3.4959451029320023
B0006DIY1S,3.7202797202797204
B0006CFDUO,3.975510204081633
0060531231,4.626237428506213
B000HKMUZQ,4.304797483970407
0553577344,3.642857142857143
1401302599,3.9322033898305087
0449003884,3.8629248658318427
0816167397,4.71855962800813
B00005W36L,4.961538461538462
067179891X,4.338235294117647
0965763943,3.2968917850919595
1597376957,4.92063492063492
B000HKM560,4.1921097599417125
0440507626,2.358490566037736
0735614520,4.935897435897436
1590582365,3.8996894194009
B000855TT4,4.666666666666667
1565123670,4.903846153846153
0345480120,2.1493814514222676
1590170571,4.681890249013224
0760725381,2.9435897435897433
8401242304,4.976525821596244
1592571301,2.6799999999999997
0451152972,4.9561403508771935
0192817914,0.9895833333333334
0373458355,3.49821914938194
B000OU38BO,2.731343283582089
B0007JS5EW,3.832130607153994
0825616522,3.8545454545454545
0969808070,3.9101123595505616
B000H3BM3O,4.363490452569446
0486244253,4.9640287769784175
0241116481,3.852459016393443
0671520482,2.9892086330935252
B000MWBTFG,3.093822889130773
B000N76YRI,3.34048262448602
B0006IU3GW,4.912280701754385
B000KU0Y2Y,3.7777777777777777
0195063805,3.5357142857142856
0006531997,4.925373134328358
B000Q471I4,0.9895833333333334
1402733836,4.803921568627451
B0007J8HEU,3.7535545023696684
B0000CNP13,2.7026597817236016
B000FPN6NS,2.657142857142857
0451204190,4.930555555555555
0889022321,2.952380952380952
B000NPUSDG,4.967532467532468
1594676739,3.6792796412180073
B0009U6XR0,4.305780085845736
B0007KG71Y,2.977443609022556
0816158908,4.116628435373988
0736698809,3.61699332871691
B0008B9D5O,4.716981132075472
0736684603,4.4503755239855165
B000J2ZYUK,4.9875311720698265
B000I0XVD0,4.229223472593661
0425208907,3.823529411764706
B000JVAT0G,4.705882352941177
B0006CEAIU,3.962962962962963
B00005VQO4,4.283584410016065
1850891397,4.147440794499618
0143036300,4.225352112676056
B000NTLOCQ,2.935483870967742
0899660541,1.975609756097561
B000NPO3Q4,4.2669172932330826
0881068624,4.989878542510121
0517154323,3.948717948717949
B00005WT8A,3.517793609052295
B00005W3O3,4.290521617227885
1594771235,4.97191011235955
0837105250,4.922279792746114
9004144943,4.9275362318840585
B0007HDNRS,4.958029197080292
0670811211,4.873096446700508
0713991054,3.9812206572769955
B0006R0VYM,3.679144385026738
B000NRXOKI,2.8442000792843443
B000MOLE9K,4.00374823643699
0613114647,2.1842105263157894
0814330657,4.53757225433526
B00005WOF9,3.1661912627307762
B000KX8QD0,4.5606060606060606
B000GWJ7G0,3.9607843137254903
0201006502,1.9623931623931623
0871951673,2.9189189189189193
0884190536,3.775
B000NKFOYY,2.979591836734694
B000GWQHTU,4.334316617502458
B000127NZ2,3.8010752688172045
B000Q062PG,4.92063492063492
B000NBGQ7W,2.868614479554986
B000HK6NFO,4.010989010989011
0393315754,4.925373134328358
B000ML2DI4,3.95
082341583X,2.967032967032967
B00005LDGE,4.4879518072289155
B0006IU4SO,0.8095238095238095
1556616074,2.3389715321301816
B000869GUQ,4.9883990719257545
1567230288,4.2433537832310835
B0006DGP00,4.1845344738435015
B000JD7KJ2,4.938271604938271
1565071379,4.958029197080292
B0007EHWIM,3.8752783964365256
B000HPVSUO,3.749128919860627
0852071817,3.9424460431654675
B000KW55Z8,4.989878542510121
B000N7IC6E,3.4098360655737703
B000KJ9OYY,3.311392405063291
B000JMKTBE,3.4646311516487924
0441012183,4.705534042321058
B000890O90,4.462365591397849
B0008AUY2G,2.973913043478261
B0006AK50Y,4.718181202685305
0966378652,4.632306250189293
B000PGN52O,4.958029197080292
B0007HYS36,4.945652173913043
0821772791,4.926470588235294
B0006AFXV0,4.920091324200913
B000I5HQJU,4.984326018808778
0664225950,4.9375
8187288876,4.522523624504819
B0006DXFJO,1.98
0205349668,3.6923076923076925
B00072HEPK,4.726027397260274
B0002X7VXO,4.628571428571428
089107290X,4.431501831885802
B000MU2UEM,4.945652173913043
1932815295,2.3746031611188583
B000HEE7QC,3.7241379310344827
B000MQ8OH8,2.3443708609271523
0451211790,3.1539969186941685
0613217667,3.8461538461538463
B000GSBLIQ,2.302816901408451
006098760X,4.72972972972973
B0007IX0UW,4.938271604938271
B000PH6S7W,4.1803278688524586
0808510258,4.831115317842983
B0007AMTTI,3.987051084508711
B000J31J44,4.000218668258171
0140178244,4.855072463768116
1587243016,3.99269431995477
B0007226IK,0.9622641509433962
B000IXT2QC,0.44144144144144143
B0007EEJN8,3.9665271966527196
0739315064,2.766233766233766
B000N7SB2O,4.966887417218543
1591453488,4.393939393939394
0899669735,4.465576422999134
0679721827,3.1084089597400717
1400079276,4.127254164897659
0486440419,3.957894736842105
B000HKVE6M,2.6470588235294117
B0007DM2QK,2.6896551724137936
0943026040,1.9642857142857142
B0006R00BG,3.1588785046728973
B000E4OR56,2.8535564853556483
B0006C0S4K,4.813664596273292
0345270924,2.233502538071066
0761115684,4.8192771084337345
B000ALPXFQ,2.9433962264150946
0152025650,4.8809523809523805
0553381423,4.6923076923076925
B000Q5VLAW,2.3076495803721406
B000KO7S92,3.8857142857142857
006099536X,4.899713467048711
B0007AFK0I,4.974226804123711
B000MQ6UI8,1.9558823529411764
B0000546VX,4.9456466310452845
B000MWCIF6,4.827586206896552
B000KPZ35W,4.635205153806527
0226769666,4.951923076923077
B000PDZFHA,3.4527724272345464
B0007JEV04,2.7590361445783134
B000NC81PG,3.96
0820323446,4.951923076923077
0786107251,4.422071115470755
B000MZY9Q4,3.362840610243692
B0006W2HLM,4.797687861271676
B0007FDM1M,4.769468451499511
1587521512,3.8688524590163933
B0006AUI24,4.973684210526316
B0007E35VU,2.4174757281553396
B0002TP1IK,4.807474518686297
0792733991,3.857170251548232
B0006E861A,4.9275362318840585
0802135137,2.8301225919439585
B000JLO2PY,4.248659975878613
B000C2GNKC,2.617191884674958
0349100136,4.923469387755103
B000MYWCXW,3.416863293585787
B000859QZW,4.989106753812636
B0006CU5RU,3.8461538461538463
051508428X,4.709263717349335
B0006AWY8U,4.96
0440508088,1.8867924528301887
B0007IZ5PA,4.958029197080292
081302062X,4.925373134328358
1404335226,4.844097995545657
B0006XGP3W,4.973544973544973
B000NGV6WM,4.370118374852419
B000MZHWWM,0.47619047619047616
B0006WA6ZG,4.9275362318840585
B00072WEJG,4.905982905982905
B0009WUIBU,3.7202797202797204
0740721909,3.4
B000GO181A,3.9565217391304346
0312973179,3.945945945945946
0380780526,3.789473684210526
B000HAZBOS,2.8792270531400965
B000KM0JCM,4.315863988869021
0822007983,4.361128771312353
0801428653,3.934959349593496
0198320639,4.590826762890983
B000JMKT14,3.3429440772186423
B000N78A6G,3.3675364882795225
8420633127,4.976525821596245
B0006Y1IBK,2.9748175182481753
B000N637G0,3.979381443298969
1863401202,4.8809523809523805
158118011X,4.948717948717949
B000FPVT1Y,4.840425531914894
B000GU2VLK,4.911764705882352
B000IZ4ZP8,4.369080368166736
B0007EASMO,3.6910607790926986
B0006CY2FG,2.89539687707677
0425179451,3.883817427385892
B000NWPK46,4.284893670734666
B000NS2SNG,4.288783501629257
B000GYVRI4,3.670103092783505
0451190483,1.3333333333333333
1583226591,4.508196721311475
068985305X,2.9552238805970146
B0002P0CI8,2.956521739130435
B000CRHXN8,2.264150943396227
B0002H7GEY,4.882550335570469
B000OXAS00,2.8687500000000004
B000FC1KNE,4.523126593706211
0330488031,4.9275362318840585
0764120239,2.832844574780059
0380820854,3.9756361920333982
073870718X,4.051724137931034
B0006S8URQ,4.909090909090909
B0006W0MNM,4.958029197080292
B000P23IDY,3.9344262295081966
B0006AYOJ2,3.9485981308411215
B000K0L2F2,4.349453776370583
B000IZ78O8,3.7110726338824676
B000KWA7G0,3.517241379310345
B000CDKO1A,3.9404462940374545
B000P1VF6M,4.951923076923077
B0006DB05A,1.6000000000000003
0394563255,3.8974358974358974
0743273281,4.977827050997783
041513188X,4.976525821596244
B000N99W9I,4.857142857142857
0460115715,4.922279792746114
B000CSWPVW,3.905000801320969
0880386126,4.991119005328597
B0000EAF91,3.8752783964365256
0851511260,4.8
B0007DB96O,4.137608049981286
0375400648,2.977777777777778
B000IOW0Q0,1.5794392523364487
B0008AEA80,4.3039913621718995
156054046X,3.7714285714285714
B0006EHVQQ,3.7245508982035926
B000PY5Q46,2.9642857142857144
B000QBUFUI,4.9275362318840585
0333782623,4.443868603585918
B000N71U90,3.868544600938967
B00006LIZ0,4.702962244412296
B00005WH05,4.951923076923077
B0000CJUTJ,2.965217391304348
B000L28LS0,4.1965479758042035
B0007J40FK,2.1043478260869564
0971927057,4.952830188679245
0025648403,4.342781294930965
1551667045,4.666666666666667
B0007GRP6Y,3.2301803850234956
B000KH7EKW,4.590826762890983
B000MWEBEM,4.905982905982905
B000890BSY,3.832130607153994
B000CQD4OG,4.652078147651921
B00087650O,4.903846153846153
0226653714,4.9397590361445785
0440402212,4.425956738768718
084230052X,4.959349593495935
B0007JIYZM,4.984984984984985
B0007ZNVEU,3.8857142857142857
B000L2C63Q,4.596774193548387
B0000AG12I,4.736977674649555
0449224848,4.199872614660188
B000MAH7Y0,4.6650717703349285
B00085K5SO,3.8596491228070176
B000JJO8YG,3.718254921704211
B0006DKZFQ,2.9805194805194803
B00072YDJK,4.364637313720671
B000GQO44G,4.300159590222151
1564774368,3.5514018691588785
B000054744,4.413182615706587
B0007HKZ5G,4.897172236503857
0590453157,4.745329687774499
B000ILKE2A,3.2369942196531793
B0006DKRTK,4.889705882352941
B000OWSYBQ,2.9905956112852663
067172195X,4.010989078371945
1843170841,3.5903614457831323
B000852Y92,4.910714285714286
0886460190,4.743422431341414
B0007JRWVE,4.7368421052631575
0674991370,3.9722222222222223
B0008602PY,4.84375
0786275383,4.449548559200989
B000HK31MC,4.916666666666666
0736625623,4.98015873015873
B000JD7DBM,3.663691477265667
B000NRJOSO,3.7037037037037037
0898453968,4.701051064804618
B000859ONQ,1.6438356164383563
B0007DKGVS,3.7735849056603774
0375703799,3.968
B000GTDX04,3.4990059642147116
B000JJLI94,4.242424242424242
B000N35VQ2,4.92063492063492
B000LBYRL6,4.664948453608248
0875524621,3.757575757575758
0764225545,4.958029197080292
0375811745,3.3947683609859207
B0007HZE5C,4.053751206400131
B0000CHXCZ,3.793103448275862
B000P3XGCG,3.416863293585787
0380811995,4.426519835136527
0415119596,3.9763313609467454
B000GH3I1K,4.055944055944056
B000O3N9L0,4.9375
068487380X,2.953125
1558533427,4.9504950495049505
B000J58BVG,2.2153846153846155
B000N5635I,4.041341847929908
1590860934,3.4401462334437087
B000NOEOBE,3.52212389380531
082307742X,3.909090909090909
0446610348,4.9576271186440675
0679449272,4.713598479153883
B000GQWZ5G,2.919230769230769
B000ICTDP8,4.957044673539519
B000MWCSTM,2.8390243902439023
0534646026,4.920091324200913
B0006RVCM2,4.683405670033082
B00086T8XG,4.336900892753991
B000MOSIIK,4.928571428571429
B000NUQRTK,3.9444444444444446
B0007FI11S,3.84
1402180918,2.8796296296296298
B0007ESVFK,3.8818535846754645
0802880878,4.958029197080292
B000P8WVPE,0.9932885906040269
0380819007,4.810126582278481
B000JIGJIK,4.953271028037383
0879758481,4.958029197080292
B00007CWQI,3.322627522822314
B000GWLO1Q,4.957805907172996
B000PZRWI8,3.9715302491103204
B000KEJ38Q,4.910714285714286
0451158725,4.196177002766589
B000HFFRR4,4.803921568627451
B000OTUVY2,4.857142857142857
B000NPM9LA,4.880952380952381
B00005WAL6,4.0380291505178
0553283936,3.726829268292683
B000GU88L2,4.967741935483871
0786288663,4.0235854597006195
999740520X,3.4074074074074074
0679456716,4.882550335570469
B000H2IGOI,3.6792452830188678
B000HH6BJ0,2.691176470588236
0911206094,3.9788359788359786
B0006BQ4RQ,0.8885017421602788
B0008B1ANC,4.8809523809523805
B0007JNG7S,4.451709608333166
B000NW6Q7G,4.227729953718946
0553452029,3.425769979592315
B000MXEIEO,3.862964552531187
B000H9AE9G,4.354838709677419
B000PGJ5OG,4.2768322597371515
B000KO2NJW,4.252915445934387
B000NJL8C2,4.910714285714286
B000N6DGJ8,4.951923076923077
0385305095,2.873045822102426
B000MZ4KNG,4.43881753407614
B000I3LG0M,4.442176746515838
B000NJH3SK,4.799382716049384
B0006DB6EA,3.9453192058174804
1563892618,4.982014388489208
B000NP9DOQ,3.919191919191919
1880000946,4.829059829059829
B000KL7D22,3.9365079365079363
B000K1KT4Q,2.1031746031746033
9626345179,4.962686567164179
B0008CKU4Q,4.069973776349312
B000OT7VCM,3.8947368421052633
0967459540,3.4371859296482414
0449225666,4.969387755102041
B000MXEJ8E,4.915254237288136
B000881DT6,4.973684210526316
0486285073,1.2156862745098038
B0006AVH0G,4.958029197080292
0765304139,2.6896551724137936
0271018305,4.958029197080292
B00087BPB8,4.958029197080291
0395674107,4.96
0590692127,3.8010752688172045
B000862QGW,4.169998972308717
0192828479,4.850746268656716
0670030198,0.8387096774193549
0310255953,3.844155844155844
B000NZUKAM,4.373729538602457
B000OIZV7K,4.4741086552215386
0263149714,2.8627450980392157
1560004479,3.929159043191925
0316328820,4.854771784232365
0671520962,2.9433962264150946
B0008BXGV6,4.5724237411178015
B000CSZ9HE,2.9571428571428573
B0006CZND6,3.837627978862323
B000GRDY00,3.836734693877551
B000LCIR1Q,3.311392405063291
B0006IU6R8,2.761904761904762
B000LA4HXK,3.848975188781014
0736639055,1.349206349206349
B000I3EMF8,4.9644128113879
B000886MUG,4.9275362318840585
0679809015,3.933333333333333
B000IOF0AI,2.8615384615384616
0844666335,4.957983193277311
0007165048,2.8421052631578947
B000NGUPSI,3.911764705882353
0786223936,4.957044673539519
1570671036,3.6055462917264234
B00086G8J8,2.6020408163265305
B0007ILFXQ,4.8427672955974845
0697036146,4.982014388489208
0231085230,3.678714859437751
0316358371,3.8461538461538463
B000883RHM,3.98221052506077
B000GLQ8YU,3.9298245614035086
B00005W4LJ,4.958029197080292
B000L2GAWY,3.9247863247863246
B0002178RU,2.4157303370786516
0394259319,1.8181818181818181
B0006C51SS,3.324036003378813
B0007J72CS,4.807474518686297
094006409X,4.9375
1855850494,3.96316758747698
B000KEUF5G,1.9857651245551602
1840221089,3.768996960486322
1581806574,4.9640287769784175
1557092702,3.9722222222222223
1556590547,3.627450980392157
B0002TX4MU,3.896103896103896
B000JD5R74,4.938271604938271
B00009OYYY,3.975629407025364
0671725874,4.5457696444440225
0847821951,4.973684210526316
B000JCBZK8,2.7205882352941178
055380457X,3.5932203389830506
0830902775,2.9166666666666665
B0000CLHPQ,4.192797298033378
0425207668,4.478246637904474
0812963245,3.4805452979378466
155685398X,4.479800244845517
B0007E3DXA,4.973684210526316
0441004717,4.482758620689655
0449203700,4.916666666666666
B000AMNOVA,4.928571428571429
B000J9Z3TA,2.9819016718476385
B000N63CT2,4.940476190476191
B000N6XZDK,2.9717868338557993
B0007KCQ96,3.943127962085308
0375710957,1.8305084745762712
0684831465,4.678362573099415
0374371520,4.560362715870849
0902675621,4.919354838709678
B0006DXH38,4.918032786885246
B0007DQ162,2.888888888888889
B0006YBNOM,1.961290322580645
B000MOSAIS,4.8076923076923075
B0007B67G8,4.499051129109489
1893122409,3.987460815047022
1879682621,4.6923076923076925
B000N7DSLI,3.8970588235294117
B0007GWD2K,3.4216867469879517
0155083740,4.929577464788732
B0006IU7D6,2.833333333333333
B000J56F50,4.897172236503856
B000BDLRG2,4.62962962962963
0553211218,4.25942025849602
B00089J5CM,4.290046316749261
B0007HPL5A,3.923076923076923
0521813727,4.797297297297297
B000K43LWA,4.741935483870968
0716745305,4.945652173913043
B0006BQX36,4.007936507936508
0913543772,4.903846153846153
B000P1UB4Y,4.735988160351473
0373770561,0.6949152542372882
1402203985,3.7551020408163267
0515134015,2.8285714285714283
0195144368,3.7362637362637363
0919981372,3.9223300970873787
0460078534,3.8545454545454545
0785211969,4.903846153846153
B000JJN5I6,3.85
1400100585,2.962962962962963
B000MOPTNW,2.976
B000MV49EU,0.9607843137254902
0439633753,4.947437582128779
B000NWG4LO,4.254308346540769
0553293257,2.4456521739130435
B000F5O40W,4.336575119310913
1405047267,3.135288355313201
B00005469W,4.096830776051886
031233186X,4.799382716049383
B00085BVBO,4.973544973544973
0738869872,4.818181818181818
1576464741,4.198103997424249
B00005WCMT,4.941860465116279
B000K2SVV8,3.913978494623656
0226777111,4.9772727272727275
0385513496,3.9615384615384617
B0007JAIQK,3.95
B000OV4CM2,3.6528143091467227
B000PKY99S,3.930457040338208
1587155923,4.850746268656716
B000P1B2MO,4.911764705882352
0942110536,4.380843286564641
0434008176,3.0205024720794156
B0007JU7QQ,4.669312169312169
B00085DII8,4.421052631578947
B000MSBZSG,0.44144144144144143
B0007JLDIW,3.923076923076923
B000J54ZWU,4.958029197080292
B0006WAXPE,4.65264181681134
0743518462,2.731343283582089
B000HTRV0G,2.9754098360655736
B0006AJ6RM,3.9024390243902443
B00071YX2S,3.909090909090909
B000MUTBG2,4.967532467532468
B000GUR5ZW,4.093863301441948
0316155705,4.430356398225334
1404386009,4.975124378109453
B000JZSI2S,4.428171237360791
B000KWMBI2,4.2669172932330826
B000NUK7QO,3.311392405063291
B000NW11OE,3.9703703703703703
B000GRO0BC,4.481132075471699
B000OUG9VK,4.717064491397109
0396068189,4.12380530012309
B0007JGINW,3.119060247025299
B000INB03A,4.913793103448276
B0007GSVO4,4.492614335163371
0345024850,4.302530023046313
B000P52AZ8,2.565
0060534192,1.6545454545454545
B0007FD9X8,4.958029197080292
140433386X,2.906458797327394
B00005470A,4.0098159417472825
1846371473,4.9690082644628095
B0007FAD8M,4.887218045112782
B000BND03U,4.29647092642299
1860429394,3.968992248062016
B0008CBZ4K,3.279187817258883
B00088JJD8,3.8545454545454545
B00005WLRQ,3.8117647058823527
B000NPM1RW,3.8208955223880596
B000KDBEHA,4.583333333333333
B0006AVBUC,4.808739157670395
0786120436,4.98589562764457
0304700487,4.6938775510204085
B0006CWM76,4.928571428571429
B000KWDD4S,3.484848484848485
0553297945,4.930555555555555
B0002TX45C,3.9405116592293297
B000JIB0QQ,4.216839087132218
0415302633,2.909090909090909
B000GPDL00,4.693306515161479
B000GLZDLY,4.3291906057726015
0380007959,3.7163848986275028
B000I51MDG,4.6875
B0007AJNQU,1.8622754491017963
0606007806,4.4299811386314225
B000MZY9IW,4.75
B000OYJYIG,4.77909940526763
B0006AKY8W,3.53547820405585
0380818248,4.810126582278481
B000GFAVN0,2.486486486486486
B000I89SWK,1.697841726618705
B000FWAPN0,2.3404255319148937
0451218604,4.9375
B000GQYUM2,4.029850746268656
B000PAAH3A,4.053391517661599
B000KYJHR8,1.9724137931034482
1414262256,0.9131513647642678
B000H89VJG,4.545050997287322
B000JJXGTE,4.973684210526316
0788160389,4.905982905982905
B0006DYR8M,3.8459796149490373
0618007016,4.33166876644573
B000BZEOTM,4.984076433121019
B000KJX58U,3.177304964539007
B000GLP3LY,4.740139097420549
0890512027,2.9748175182481753
B000L3S0JY,3.8459796149490373
B0006CA7XM,4.703407473937938
B000092PU3,4.853556485355648
B0007HISN2,3.985611510791367
B000FC27CM,4.899713467048711
0679431349,3.4163456825348053
0786168951,3.875
B0001O3570,4.980392156862745
B00073DUKM,4.7988505747126435
0785268553,4.951923076923077
0811215474,3.3867276887871856
0809597438,3.6333333333333333
B000I3839E,2.754106391590018
1404314997,3.4222222222222225
B0001GURJ2,3.9603960396039604
1590520432,4.857142857142857
0811202488,4.28939201715128
B0006AG2VK,0.9861111111111112
B0007ISHW8,4.86328125
B0006P71JM,0.9838709677419355
B000Q9T7RW,3.1258278145695364
B0006C4WQA,2.833333333333333
0679889361,4.96774193548387
B000J1IVYW,1.8393574297188755
B0006AU4QO,2.9312320916905446
B0006F45LY,4.622641509433962
0785818804,3.7037037037037037
0534424414,2.360655737704918
B0007JDSQW,4.943181818181818
B00071H3PC,3.9130434782608696
B000K1KUW2,4.660148057323642
B000718HSE,4.958029197080292
B000EVD5XO,1.7735849056603774
B000H2CAGS,3.4
B0006XCN7O,4.958029197080292
B0007DFD52,3.743119266055046
0613094832,4.5034444666190065
B000H2NA0S,3.7362637362637363
B0007EFRCA,3.832130607153994
B0006DKQP0,2.91796875
019280216X,2.807017543859649
B0006AWK1G,4.539008837515652
1404345086,4.062150739503418
B0007OP30Q,3.948717948717949
B0006AHCA0,4.503441589818163
1575668769,2.9886301361297645
B0006CGAMO,4.5455612748541565
B000PCA4DQ,4.371399577143945
B000869PTS,4.95575221238938
B000MOKZ7W,4.537366548042703
B0000BZ2U6,3.8269455473381875
1589972872,4.923076923076923
1593358008,4.342903574587828
0374511926,2.9892086330935252
1563897776,4.0301398042693375
B000OXJG08,3.8769514761171378
0143057383,3.7350434457094708
0684717972,4.051159816539609
0754009130,4.96
B000GJXC82,3.972413793103448
B000JMKTBY,3.688311688311688
B000NR4DEO,3.9583333333333335
009947249X,3.9748427672955975
B0007K76ZU,1.5629139072847682
0618683070,4.331185940773019
0060655577,3.965217391304348
B000FH6MU0,4.907407407407407
0446513962,4.751344086021506
B0006CZN22,4.586585939239278
B000NKTUXA,3.9829787234042553
B000K0O0EC,3.720602302171968
0345406931,4.868421052631579
B000858S06,4.938650306748466
0892815256,4.946808510638298
1882513061,4.753521126760563
B000JKX1QQ,4.767059348169753
B000KIIEMS,3.8807718408079497
B00005VHET,3.4990059642147116
B000H305T6,3.8769514761171378
B000FOT69M,4.006410256410256
1556857993,3.9520353740429566
B0008C8SRM,4.392648243969661
0915513013,4.958029197080292
0312212240,3.644067796610169
B000BF2L24,2.980891719745223
0471319961,4.88235294117647
B000MWBT06,4.458190619618221
B000K1SZ1A,4.882550335570469
0425107566,4.918032786885246
B0006CLX62,4.323211002397048
0689832540,3.848975188781014
B000PAS926,4.242424242424242
0891344225,4.95575221238938
B000HHXONG,4.958029197080292
B000NURBYK,4.892307692307693
B00087X80O,4.446726881306601
B0007E0Y46,4.066666666666666
B0006AP9VE,4.236552343141798
B000KXH30C,3.9238095238095236
B000PRV3YK,4.444444444444445
1573929689,3.874015748031496
188140563X,0.926829268292683
B0008CI7W8,4.945652173913043
B000PXT3B4,2.8284819300594877
B000N8PJ6E,3.953623188405797
0710096402,1.7067669172932332
0879052082,4.947368421052632
0812692950,2.965217391304348
1590868617,4.961538461538462
0263134377,3.816993464052288
1401200575,3.3333333333333335
0521368367,4.791666666666667
B0006DH4BO,2.7224199288256226
0975346008,4.984984984984985
0515138487,1.9230769230769231
1400034418,2.5467625899280577
B000NGQ0K0,4.793388429752067
B000OVDMBE,2.8442000792843443
B0006CON4G,4.92822966507177
0708949355,3.875
0896081648,3.9876543209876543
B0007IWKJY,3.8927613941018766
B000CDG8GU,3.540765391014975
B000KL8KSI,3.382352941176471
B0007ES2UO,4.958029197080292
8120612663,4.504504504504505
B000MMYZ02,1.7735849056603774
B0006CF6JW,4.95798319327731
B0007EEF0U,4.958029197080292
B0007HTZ02,4.899713467048711
B00005AAP4,4.320987654320987
B000NGT4SA,3.888888888888889
0613726499,3.580110497237569
0312309791,4.887218045112782
0809599341,4.415275908934162
B000GWW5QO,4.312995903669949
B00085ANQS,4.938271604938271
B0006IU3E4,3.6821192052980134
B0008889B6,3.949367088607595
B000N6FJLQ,4.908256880733945
B00005U7Y2,4.7317073170731705
B000OWG9B8,2.957345971563981
0001983679,3.959798994974874
1576834999,3.9741935483870967
B000KOY1U6,4.9397590361445785
B0008555X4,4.732627026496205
B000PW72UY,3.9617224880382773
0819309656,4.958158995815899
B0008CYJ0M,2.141458285051683
B000094P57,2.25
B000J4KDMW,3.854448566718515
B000NKTWG0,1.2229299363057324
082321480X,4.958029197080292
0766010317,2.7558139534883717
B000GLC1J6,4.046014774338236
B00006G9KT,0.9196787148594378
037542363X,4.491525423728814
B00089J6SU,3.950310559006211
B0006DJXOA,3.370894394387523
B000JD0K7Q,4.872027166445511
B000N6MP04,1.961290322580645
B0006E95G0,4.725888950944216
B000QBUDVE,4.520225475812884
1580080499,3.848975188781014
B0006D74PA,4.737903225806452
B000ILKDTO,3.9963731751043468
0026155109,3.987987987987988
B0006E9CC2,3.835616438356164
B000FECQUI,4.663215288026847
1560549602,4.297978947246288
B0006ANLLE,3.066293088033328
0935908315,4.172661870503597
B000NQKE9S,4.675324675324675
0872204855,3.9812206572769955
0451216709,4.822695035460993
B000K0H0OO,3.6366563597507215
B000NOXC94,4.233409610983982
082850041X,4.958029197080292
B000JC4P32,4.989106753812636
019514368X,4.93103448275862
B000JMKNQ0,2.5870279146141217
B000J5IXWS,4.987531172069826
B000F6MFG6,4.351851851851852
