movie_id,awardee,firstTime,lastTime
0373226012,0,1336608000,1336608000
B000MXDB3I,0,1342742400,1342742400
B000MZEAIQ,0,1323216000,1323216000
B0008AA7UA,0,1353974400,1361577600
0803278225,0,1307750400,1307750400
0765311720,0,1334707200,1334707200
087140138X,0,1305504000,1305504000
1556851723,0,1360368000,1360368000
B000K05C3A,0,1311379200,1311379200
0674955404,0,1361836800,1361836800
075400709X,0,1304812800,1304812800
B000O24D5M,0,1350172800,1350172800
0582418224,0,1307145600,1360972800
B0008CIT6C,0,1304380800,1359417600
B000TDQWFA,0,1313712000,1313712000
0805440305,0,1355875200,1355875200
B0000CHQRB,0,1310860800,1310860800
B000HFLG5Q,0,1299283200,1299283200
B000KK7RW4,0,1340496000,1343606400
B00005W8KB,0,1345593600,1345593600
B00086872Y,0,1299369600,1361318400
1857543882,0,1341446400,1341446400
B0006D5IGC,0,1343779200,1343779200
0895260654,0,1342742400,1342742400
B00005W8KA,0,1360195200,1360195200
B000N6MGWQ,0,1308355200,1360540800
B000PAQEPU,0,1343260800,1343260800
0786929804,0,1317686400,1330905600
B000KK2SLE,0,1299283200,1359763200
B000H0WEKM,0,1306195200,1360972800
B000Q6L3IG,0,1304985600,1304985600
B0008BT908,0,1315353600,1315353600
B00085KIV8,0,1359590400,1359590400
B000KAIZPC,1,1340150400,1360627200
0312944829,0,1338076800,1338076800
B0006DL98S,0,1337385600,1337385600
076601472X,0,1301443200,1301443200
B000CRIGZ2,0,1311292800,1311292800
0553381016,0,1357257600,1357257600
B000KF4C86,0,1327104000,1327104000
B00005X47K,0,1300752000,1352764800
0140351310,0,1299283200,1362268800
B0007ITYKC,0,1338940800,1338940800
B000J42WY4,0,1320883200,1320883200
0375702199,0,1304294400,1330992000
0812580281,0,1326844800,1326844800
0691025568,0,1335484800,1335484800
0786107677,0,1344211200,1344211200
B0007K7704,0,1325894400,1325894400
B0007K770O,0,1299196800,1358899200
0787119725,0,1355961600,1359763200
0486261166,0,1343952000,1343952000
1414255225,0,1357862400,1357862400
B000GSH3S8,0,1354838400,1354838400
B000EANOEA,0,1350000000,1350000000
0340820098,0,1341964800,1341964800
0671660802,0,1353283200,1353283200
B000HSGIMO,0,1328313600,1328313600
B00005X479,0,1301356800,1360627200
B000CNRC2E,0,1302480000,1360368000
B0007DVI6U,0,1345939200,1345939200
B00005X47A,0,1322179200,1336003200
073933252X,0,1304380800,1352073600
B000JMKSC4,0,1319587200,1319587200
B000N799IE,0,1303344000,1303344000
B000Q43HXC,0,1301270400,1301270400
B0006CDXK6,0,1327276800,1327276800
0783893310,0,1311206400,1311206400
B000JJHGMW,0,1355702400,1355702400
B000QE542Y,0,1345334400,1345334400
1580812287,0,1304208000,1362009600
0299186008,0,1305331200,1305331200
B00005W8M4,0,1310428800,1357430400
0062501941,0,1316044800,1348444800
B000OTUA0C,0,1302652800,1356220800
1400053595,0,1320278400,1320278400
0060791578,0,1314576000,1347148800
042514173X,0,1320019200,1320019200
B000L6ED60,0,1353110400,1353110400
B0006AHXB8,0,1307404800,1356134400
1569313164,0,1303171200,1303171200
B000LDXG2A,0,1338336000,1338336000
B000NW0VVI,0,1311724800,1311724800
0066620694,0,1357948800,1357948800
141761689X,0,1362182400,1362182400
0613035364,0,1333843200,1333843200
B000MWH0MC,0,1335744000,1335744000
B000J0JPU2,0,1340496000,1340496000
1413006574,0,1332979200,1332979200
1556851758,0,1342656000,1342656000
B0007IZTCO,0,1355529600,1355529600
B0006CDXL0,0,1327276800,1327276800
0312944845,0,1350172800,1350172800
0854564756,0,1352592000,1361145600
B000GRGIIU,0,1355011200,1361404800
0786107693,0,1299456000,1299456000
B000KWSTYW,0,1310947200,1310947200
0140318747,0,1303948800,1303948800
0862204429,0,1310515200,1356652800
B0007IZTD8,0,1350172800,1350172800
B00087BJWI,0,1320969600,1327968000
B000PC8MBW,0,1342656000,1342656000
B00005X495,0,1304985600,1360972800
0451214927,0,1322524800,1322524800
B00010MD0Y,0,1340668800,1340668800
B0006AXQRI,0,1332028800,1332028800
B000BZ6US0,0,1325376000,1325376000
0688097596,0,1346025600,1346025600
1597222534,0,1317427200,1356307200
B0007FBP3Y,0,1302307200,1350691200
1905202105,0,1331424000,1331424000
B0006D5IJE,0,1306713600,1306713600
1586420550,0,1324080000,1324080000
B000GRLHUY,0,1359504000,1359504000
0764101102,0,1355443200,1355443200
0671445723,0,1357689600,1359676800
B00069X124,0,1305417600,1305417600
0613035372,0,1314835200,1314835200
8437601002,0,1347235200,1347235200
0312944861,0,1326844800,1350518400
1853264172,0,1319760000,1319760000
0399109773,0,1318118400,1341014400
0765311771,0,1303171200,1341878400
B00005W8OC,0,1356652800,1356652800
B0006CZLTM,0,1305417600,1305417600
1559705760,0,1356048000,1356048000
0613035380,0,1325376000,1325376000
1929998597,0,1325548800,1325548800
B0007HIJAY,0,1340236800,1340236800
B000FGTR0S,0,1356048000,1359590400
B00087CFCG,0,1306454400,1306454400
B000JMKSFG,0,1342915200,1342915200
B000NWLEVY,0,1352332800,1352332800
B0006D5ILW,0,1299542400,1332720000
B000ND08B0,0,1321401600,1361836800
0743200152,0,1339027200,1339027200
B000FPWT36,0,1299542400,1361491200
B000PC8MDA,0,1318809600,1347580800
B000855UUC,0,1356912000,1356912000
0062501976,0,1348444800,1348444800
B0007FRIDA,0,1355788800,1355788800
B0000CHQX9,0,1330819200,1330819200
0292743211,0,1344124800,1344124800
B000NPW4CO,0,1308787200,1308787200
B0007KB17O,0,1316304000,1350086400
B0007GXYEQ,0,1301011200,1356912000
B000BZ6UUI,0,1319500800,1319500800
B00088YOTW,0,1343606400,1343606400
0451214943,0,1347840000,1347840000
B0000CHQXL,0,1340668800,1340668800
B000NP0KCK,0,1342483200,1342483200
0865714169,0,1348704000,1348704000
0880014814,0,1329350400,1329350400
B000NV781U,0,1333152000,1333152000
0670141127,0,1336089600,1360108800
B000MTEKD2,0,1305072000,1359072000
0582418291,0,1300665600,1358208000
0786124210,0,1332460800,1333065600
156324747X,0,1331769600,1331769600
B00006313Y,0,1300233600,1361664000
0803278292,0,1359417600,1359417600
1582014280,0,1357689600,1357689600
B0007DPNDY,0,1346803200,1346803200
B000KHK6YI,0,1335657600,1342137600
B000J0JPY8,0,1331337600,1347753600
B000L26T5W,0,1355270400,1355270400
0446351806,0,1346716800,1346716800
B000K26BPQ,0,1311984000,1311984000
0449006794,0,1322438400,1359158400
B000OX6QWY,0,1351468800,1351468800
B000IZYW38,0,1313884800,1313884800
B00005W8RS,0,1334966400,1334966400
B0000CIMEW,0,1306281600,1341792000
0792727606,0,1356566400,1356566400
078389337X,0,1338595200,1338595200
0486223612,0,1321747200,1321747200
B0006CKO30,0,1315699200,1315699200
B00005W8RE,0,1329091200,1329091200
0449205800,0,1326758400,1326758400
1569716234,0,1357948800,1357948800
B000KM0K3K,0,1330560000,1330560000
B0009KKW04,0,1339113600,1339113600
1596431032,0,1310601600,1310601600
0140445331,0,1353456000,1353456000
0966665732,0,1338163200,1338163200
0317568027,0,1302480000,1302480000
B000N799OI,0,1328400000,1328400000
B000MULW1E,0,1312675200,1312675200
0809102404,0,1338249600,1338422400
B000QKUCJI,0,1320451200,1353542400
0440412986,0,1316822400,1316822400
140190467X,0,1313366400,1313366400
B000P7RXUS,0,1300233600,1361232000
003060043X,0,1350000000,1350000000
0613234421,0,1313884800,1349827200
0375757872,0,1360713600,1361145600
B0006CJSI2,0,1313280000,1313280000
B000PHSHDA,0,1306627200,1306627200
0792727614,0,1306627200,1355529600
B0009KKW1I,0,1316476800,1316476800
B000P3P3A4,0,1300752000,1306713600
B000PS2X20,0,1345852800,1356307200
B000P3ZXBI,0,1348444800,1348444800
0380455005,0,1317859200,1327622400
B0006ASRK4,0,1315180800,1360627200
B0009KKW18,0,1339718400,1339718400
B0006QC85S,0,1356912000,1356912000
B00088IVHI,0,1301270400,1355616000
1599500132,0,1329955200,1329955200
B000Q1GSCW,0,1310688000,1310688000
0434328103,0,1312848000,1312848000
B000KAIZX4,0,1299456000,1357948800
1590580427,0,1333497600,1362096000
B000NPQ9P2,0,1299974400,1344816000
B000GSHZDQ,0,1314921600,1360886400
B0006CZLYW,0,1305849600,1355443200
B000KD7GKO,0,1316822400,1349654400
B0006CVI8K,0,1358726400,1358726400
B000HKJWTS,0,1327881600,1350259200
B00005W8T2,0,1348358400,1348358400
0446577367,0,1361404800,1361404800
1423304632,0,1306800000,1356220800
0321088220,0,1314576000,1314576000
1590872991,0,1306886400,1361923200
B0006EXD9K,0,1332979200,1332979200
B0009KKW2W,0,1301443200,1357257600
B000KD7GKE,0,1305331200,1359072000
B0007E6EAE,0,1314921600,1348185600
B0006ASRMM,0,1305244800,1361404800
0312089848,0,1301616000,1362009600
B000KOXZ5I,0,1357257600,1359072000
B0006CPNBS,0,1354579200,1361318400
B000NX937A,0,1342828800,1342828800
B000EYDPOK,0,1349568000,1349568000
B0007JPDTW,0,1309737600,1309737600
B0006ASRMC,0,1313280000,1313280000
8466301968,0,1359504000,1361318400
B000I38RSG,0,1330905600,1330905600
B000K1KLNA,0,1310342400,1310342400
B000GRBJD4,0,1301702400,1301702400
0373513674,0,1349395200,1355270400
B0006BZ7P6,0,1303430400,1303430400
0395751853,0,1326499200,1326499200
1599500159,0,1348012800,1348012800
B000ND142W,0,1301443200,1301443200
0192853961,0,1331251200,1331251200
0385327706,0,1316649600,1316649600
B000K0F88Y,0,1301529600,1312156800
0786195967,0,1328400000,1328400000
0449001814,0,1305244800,1305244800
0140864490,0,1309910400,1309910400
0826413846,0,1325289600,1325289600
B0007DQJ4G,0,1359158400,1359158400
B0006CDXU6,0,1316736000,1316736000
B000EXYZJ0,0,1341446400,1342828800
B000L31COY,0,1330473600,1355961600
B000PWKFRQ,0,1310342400,1354060800
0878937919,0,1337644800,1337644800
B00086B5U0,0,1355961600,1355961600
B0007C9INQ,0,1312329600,1312329600
B000FMDO42,0,1344816000,1360368000
0345455916,0,1308700800,1355788800
1423304659,0,1306800000,1356220800
B0007G2EMO,0,1330992000,1330992000
0670632759,0,1352332800,1352332800
0553569031,0,1310428800,1310428800
B000JJNBNA,0,1299888000,1357344000
0807574589,0,1303430400,1318464000
B000KIRBJU,0,1300320000,1360022400
0434328138,0,1321574400,1346025600
1401303080,0,1316908800,1316908800
B000HQENV4,0,1356912000,1356912000
B00005W8VP,0,1356480000,1356480000
B0007EL9I6,0,1343606400,1343606400
B00005W8WD,0,1317772800,1317772800
0802449204,0,1322179200,1322179200
0515131148,0,1330905600,1330905600
0761126066,0,1312156800,1312156800
B000GT3PMA,0,1301011200,1357257600
B00087CFKI,0,1309132800,1309132800
1573120995,0,1328227200,1328227200
0226677168,0,1316476800,1336089600
0878424849,0,1356912000,1356912000
B0006ASROU,0,1335398400,1335398400
B000MZL88G,0,1344124800,1344124800
B0007C9IO0,0,1336867200,1336867200
1885767838,0,1337817600,1345161600
0061092037,0,1299715200,1342051200
B000NVQVHW,0,1345852800,1345852800
0441005969,0,1300838400,1337385600
0971727937,0,1361059200,1361059200
0814472923,0,1299628800,1299628800
188731721X,0,1359072000,1359072000
B0006SJ2G4,1,1300924800,1360540800
1892284669,0,1360454400,1360454400
0786819871,0,1300060800,1300060800
B00086B5W8,0,1358553600,1358553600
B0006AIT8E,0,1316995200,1361318400
0060119853,0,1342396800,1353888000
1569473927,0,1328400000,1328400000
B0000CNLW1,0,1302048000,1302048000
B0007HJF5C,0,1328313600,1328313600
1412905710,0,1315958400,1315958400
B0000CNLWL,0,1347926400,1347926400
B000GRGIS0,0,1330646400,1330646400
0330280244,0,1304553600,1311552000
B0006SJ2GE,0,1303776000,1329177600
1885767846,0,1337817600,1337817600
0684834421,0,1354060800,1354060800
B000KGVBCU,0,1360540800,1360540800
B000MXCFW6,0,1342742400,1342742400
085151300X,0,1360195200,1360195200
B000EXYZMC,0,1319068800,1319068800
B000IE41ZS,0,1325462400,1352505600
1599500191,0,1361836800,1361836800
B0006SJ2HS,0,1335484800,1335484800
0679425608,0,1308873600,1361750400
0045720231,0,1353542400,1353542400
B000H2CLTY,0,1321833600,1321833600
B000EXYZMM,0,1300579200,1327104000
B000PSBQGO,0,1321833600,1321833600
0961959533,0,1299456000,1351641600
0226677184,0,1306540800,1335398400
B00086B5XM,0,1306368000,1312416000
B000FOENMW,0,1299283200,1361750400
073870752X,0,1317168000,1317168000
184255123X,0,1316131200,1316131200
0060571578,0,1333152000,1346716800
B000ILKSJY,0,1322352000,1334188800
B0006ANSEO,0,1342396800,1353801600
B00088NUZG,0,1338681600,1355097600
B000NQ7W84,0,1344297600,1344297600
1578560888,0,1329091200,1329091200
B000GRRCXA,0,1348272000,1354147200
9994788469,0,1314576000,1343779200
B000EIKATE,0,1349654400,1349654400
B0006SJ2I2,0,1299369600,1299369600
B000KUHW7Y,0,1305331200,1305331200
0786179910,0,1332806400,1332806400
0505523752,0,1331942400,1331942400
B0007DJSVW,0,1308960000,1360022400
0929686004,0,1354060800,1354060800
B000NNDDR6,0,1347408000,1347408000
B000ND57XY,0,1328659200,1328659200
B0006E20AS,0,1318550400,1318550400
B000MWTM14,0,1302220800,1359504000
140433386X,0,1342310400,1342310400
0553271091,0,1336435200,1336435200
B0006W78ZC,0,1331251200,1331251200
031611040X,0,1308787200,1308787200
B00005W8Z2,0,1299283200,1361750400
0890240450,0,1352764800,1352764800
B0007J5QH6,0,1341705600,1341705600
B0007H3VGG,0,1309910400,1358553600
B000Q1YD0G,0,1347235200,1347235200
B000GRRCY4,0,1331251200,1345766400
B00005X4FP,0,1309132800,1322524800
B000EXYZOK,0,1347062400,1347062400
B00005X4FO,0,1307491200,1346716800
0553762672,0,1339200000,1339200000
B0007BNSM4,0,1299369600,1361318400
B000G2OWHY,0,1301875200,1360972800
1841120081,0,1317945600,1317945600
1574905023,0,1360627200,1360627200
0198158637,0,1361318400,1361318400
0671881469,0,1316476800,1316476800
B0006ANSHQ,0,1299628800,1312588800
1421810182,0,1303862400,1350432000
B000H7405C,0,1360368000,1360368000
B000GR1UQ0,0,1360972800,1360972800
B0006BZ7WE,0,1333324800,1333324800
B000MPAUM6,0,1322438400,1357516800
B000FDVESE,0,1336003200,1336003200
B0008BT9AS,0,1354752000,1354752000
0684834456,0,1357084800,1357084800
0505523779,0,1352073600,1353628800
B000JWEAIW,0,1335225600,1335225600
B00005X4GQ,0,1328918400,1355961600
B00071T3YQ,0,1334361600,1334361600
B000GDK6L4,0,1313539200,1313539200
B000GM8DHO,0,1354752000,1354752000
B0007HNIZK,0,1335916800,1335916800
0815308272,0,1361318400,1361318400
B000MWTM32,0,1331424000,1331424000
B00005X4G0,0,1319932800,1319932800
0671534807,0,1304553600,1304553600
0310921287,0,1353369600,1355961600
B000P8Z9NA,0,1309478400,1338076800
1417617446,0,1304380800,1357603200
B000NUQADS,0,1345593600,1345593600
B0006F2EN0,0,1307145600,1348531200
B000H2IGOI,0,1302480000,1302480000
B000MZW2AO,0,1301702400,1361232000
B000QCIT0A,0,1303344000,1303344000
0786218290,0,1348531200,1352246400
B0007EW3SG,0,1329696000,1338854400
1883010594,0,1316649600,1316649600
B000NW7MH4,0,1344556800,1344556800
B000OTTEU4,0,1331769600,1331769600
B000GVW5HE,0,1325203200,1325203200
B000FO4YWQ,0,1321401600,1321401600
B000O0BBV8,0,1317859200,1359763200
B0007DETMU,0,1311552000,1311552000
1847026346,0,1333324800,1361750400
B0006AOO42,0,1349308800,1349308800
B000JM09YG,0,1313280000,1355097600
B000EXYZRM,0,1334620800,1357948800
B0006ASRVI,0,1333929600,1357344000
B000H23SJ6,0,1345334400,1345334400
B0007KG0QQ,0,1350518400,1350518400
0060577037,0,1331769600,1331769600
0671319728,0,1302134400,1340496000
1578566339,0,1319068800,1332288000
B000NPR5EQ,0,1312848000,1341360000
1556852312,0,1300406400,1359676800
0671534823,0,1325116800,1325116800
B0000CIMQN,0,1339632000,1339632000
B000KW47M0,0,1303689600,1361059200
0679447164,0,1339545600,1339545600
1879181010,0,1335744000,1335744000
0345439902,0,1336435200,1358035200
B000878LPG,0,1325376000,1356566400
B000J2XAV0,0,1307404800,1359331200
B00005X4J7,0,1330041600,1330041600
B00072EKBG,0,1314576000,1359331200
B00088PM66,0,1360713600,1360713600
B000JV47H2,0,1310256000,1359590400
B00005Y059,0,1353283200,1353283200
1587521717,0,1318982400,1318982400
B0007FATY0,0,1348358400,1348358400
B000L6EDHE,0,1304380800,1304380800
B0008C45GK,0,1299888000,1358640000
B0007BNSQ0,1,1301270400,1358380800
B0000CIMR6,0,1349222400,1349222400
B000OTUAB6,0,1313798400,1354665600
B0006AOO60,0,1314662400,1314662400
B0007FGOPI,0,1300406400,1359331200
0679734724,0,1336867200,1347926400
0961882123,0,1310256000,1310256000
B000HHDD3W,0,1342396800,1342396800
1556852320,0,1338249600,1338249600
0751513709,0,1354233600,1354233600
0345472500,0,1329523200,1329523200
B0007K77D6,0,1304467200,1361318400
B000CE8QSM,0,1326499200,1357948800
B000GQG4QM,0,1315872000,1315872000
B000EWHPP2,0,1324857600,1324857600
B0007H9QCO,0,1355443200,1355443200
B0007FMJHA,0,1338681600,1338681600
1400032660,0,1306108800,1306108800
B000MWTM78,0,1318118400,1323820800
B000KENLR0,0,1329696000,1360022400
0808510002,0,1305417600,1360281600
0373712782,0,1359158400,1359676800
B00088ZKOA,0,1354147200,1354147200
B000GRMDR0,0,1325894400,1332979200
8188280038,0,1299628800,1361318400
B000O03E5O,0,1299888000,1361059200
0394431243,0,1299628800,1299628800
B0007K77DG,0,1318723200,1352073600
8188280046,0,1299196800,1362268800
1417617489,0,1309478400,1359417600
B000OTPB8S,0,1355961600,1357689600
1556615736,0,1316908800,1316908800
0553255061,0,1354406400,1354579200
B0006E2W10,0,1328659200,1328659200
1845201280,0,1354060800,1354060800
0854565337,0,1359244800,1359244800
B000MCAT0C,0,1318550400,1322870400
B0006YKK0K,0,1352332800,1352332800
B00086C1K8,0,1357257600,1357257600
0199110115,0,1316736000,1316736000
B000H574ES,0,1311638400,1345939200
B000P61UQC,0,1327708800,1361232000
1879181045,0,1351641600,1351641600
B00085AKT8,0,1351468800,1351468800
B0007F6ZXE,0,1335139200,1347753600
B0007IZTWE,0,1314662400,1314662400
041513188X,0,1347235200,1347235200
0452265169,0,1311206400,1360022400
0439636531,0,1311033600,1355961600
B000J2XAX8,0,1357257600,1357257600
B000GVW5LU,0,1319241600,1319241600
B00005X4LX,0,1323561600,1361750400
B00005X4LT,0,1360022400,1360022400
B000OVGC6G,0,1322784000,1344038400
B000NGT2SW,0,1347148800,1347148800
0684194538,0,1361145600,1361145600
1587521741,0,1319328000,1319328000
B00089L890,0,1307836800,1307836800
B000PUDLQ0,0,1334275200,1334275200
B000IN24Y4,0,1309046400,1340236800
0451529596,0,1308441600,1326672000
B0006AUJ0K,0,1334361600,1345593600
B000OXCCAE,0,1346630400,1346630400
B000JMKSYW,0,1323302400,1323302400
B000BT25QM,0,1306713600,1359849600
B000PB88LC,0,1330560000,1330560000
B000L1G462,0,1323648000,1323648000
B000JMKSYC,0,1307145600,1344556800
B000OVGC70,0,1311379200,1311379200
B0006AUJ0U,0,1311811200,1359849600
B000JMKSY2,0,1345852800,1345852800
0961882158,0,1310256000,1310256000
B000PKPYRE,0,1299628800,1339027200
B000724VK6,0,1360368000,1360368000
055325507X,0,1304899200,1362182400
B000N7EV6Y,0,1344124800,1344124800
B000J2SBMI,0,1313539200,1313539200
014044047X,0,1331683200,1331683200
B000JVIVOM,0,1306886400,1349740800
B000Q1RMUE,0,1327708800,1327708800
B00005X4N5,0,1333152000,1333152000
B0007ER4MG,0,1299196800,1348531200
B000J44OFY,0,1305849600,1361404800
158752175X,0,1319328000,1319328000
B000JMKSZG,0,1323302400,1323302400
B000N3L3OQ,0,1305072000,1305072000
B0007IUUMI,0,1345420800,1345420800
B0007FMJKW,0,1331251200,1331251200
0717200000,0,1323734400,1323734400
B000I3JCFI,0,1317081600,1317081600
1556615752,0,1299456000,1299456000
B00005X4NY,0,1305849600,1356912000
B00088VH1A,0,1327363200,1327363200
1559391537,0,1361318400,1361318400
B000JYN33S,0,1312848000,1312848000
B000O1NMT6,1,1325203200,1325203200
0374520844,0,1302393600,1302393600
155970635X,0,1345334400,1345334400
B000JMKSZ6,0,1323302400,1323302400
0895261286,0,1310256000,1326931200
068983375X,0,1299369600,1362268800
B000AQEYOW,0,1321660800,1321660800
B000TKSZLM,0,1361664000,1361664000
B000873MIM,0,1356566400,1356566400
1587521768,0,1319328000,1319328000
0736683186,0,1330732800,1334275200
B000P0XHH8,0,1330473600,1330473600
1556615760,0,1361836800,1361836800
B000NDQMH4,0,1339718400,1352419200
0743476476,0,1337385600,1337385600
B000GRIA5O,0,1311724800,1318550400
B0007DKOK6,0,1330041600,1330041600
0789905574,0,1354320000,1354320000
0485300680,0,1355011200,1355011200
B000Q1RMWC,0,1355097600,1355097600
0141011912,0,1315612800,1356912000
B000HFFLXE,0,1302739200,1302739200
B000NSPB6W,0,1343865600,1343865600
B000NKB4RU,0,1306454400,1306454400
1587521776,0,1319328000,1319328000
B000K0G43C,0,1299542400,1362009600
B0006D6ELA,0,1354665600,1354665600
B0006D6ELU,0,1345852800,1356307200
B0006AITE8,0,1304208000,1361836800
B000ILRJ82,0,1307491200,1351814400
B000OWB2OM,0,1331856000,1355270400
B000N7EV9Q,0,1348185600,1348185600
B0006BU8TQ,0,1358121600,1358121600
B0006AHXZ4,0,1301529600,1301529600
B000J2Z928,0,1348444800,1348444800
0316739065,0,1310601600,1310601600
1568958986,0,1322352000,1322352000
141423435X,0,1353801600,1356307200
B00085AKXO,0,1299369600,1362009600
B000GRBJTS,1,1312588800,1312588800
070434100X,0,1321315200,1321315200
B0007FNF82,0,1321142400,1321142400
1850152675,0,1321142400,1321142400
B000PC8MZ8,0,1330732800,1330732800
B000I2ZN7K,0,1307404800,1359849600
1404317880,0,1310688000,1359244800
B00005X4Q5,0,1303171200,1318982400
B0006DH626,0,1348358400,1348358400
B0007JLAD0,0,1303603200,1303603200
0765312395,0,1308355200,1317772800
B000879HB8,0,1301443200,1301443200
0684818450,0,1326326400,1326326400
B000878LW4,0,1346889600,1346889600
0932813119,0,1315526400,1315526400
B000ILGP6Y,0,1353801600,1353801600
B00089R344,0,1312675200,1356220800
B000Q33ZRG,0,1315440000,1315440000
B000GRMDY8,0,1354406400,1354579200
B0007DPNZM,0,1323043200,1323388800
B000PS7WRG,0,1332374400,1360281600
B000KOO11A,0,1354492800,1354492800
B000IOYYQE,0,1343865600,1343865600
140505347X,0,1299369600,1362268800
0873641264,0,1324944000,1324944000
0689304617,0,1339804800,1339804800
B000ND63P0,0,1299456000,1360368000
B0008C45OM,0,1324684800,1341273600
B000JD9T8C,0,1314835200,1314835200
B000HK15BG,0,1321142400,1349827200
B000KENLYI,0,1332806400,1332806400
B00085Y760,0,1309737600,1309737600
0932790879,0,1344297600,1344297600
B000PTD7LK,0,1322352000,1360108800
B000I12TCS,0,1300233600,1359244800
0380726653,0,1334707200,1334707200
0792728203,0,1325635200,1350259200
B0007E2B42,0,1325548800,1325548800
0792728211,0,1325635200,1350259200
B000NYK99K,0,1322352000,1357689600
B000GIW41O,0,1343001600,1352678400
0310701287,0,1355961600,1355961600
B0008C45P6,0,1324684800,1341273600
B000KIHDDE,0,1321920000,1321920000
B0006AUJ64,0,1355616000,1355616000
0807062073,0,1337126400,1337126400
B000N7KQ3G,0,1334102400,1334102400
0736645616,0,1309046400,1309046400
B0006W4120,0,1357862400,1357862400
B000Q3OIPY,0,1336867200,1354060800
B0006XT8ZE,0,1301875200,1301875200
0932813135,0,1355443200,1355443200
B0006CKOJY,0,1326931200,1326931200
B000F8L4G6,0,1307404800,1359417600
B0006WZE1W,0,1340668800,1340668800
0671242369,0,1353283200,1353283200
B000K71KGQ,0,1322956800,1327795200
1893005054,0,1311638400,1311638400
B000LBQMAK,0,1330128000,1330128000
B000J5KTG6,0,1354579200,1354579200
B000JVDWJG,0,1334707200,1334707200
B000GSNUP8,0,1355616000,1355616000
B000NDWHDM,0,1318204800,1355702400
0613439058,0,1319414400,1360368000
B000COH3XG,0,1304640000,1345852800
B000874I9O,0,1349481600,1349481600
B00069XX6I,0,1349913600,1349913600
B0006RNGXU,0,1315353600,1361491200
B0006E2W9C,0,1322697600,1322697600
B00088VH74,0,1354060800,1354060800
B0007EM5GQ,0,1353283200,1353283200
B0006F2EZS,0,1341446400,1354752000
B0006E2W9M,0,1299283200,1362009600
B0007JFFPE,0,1300233600,1360195200
0375758488,0,1328832000,1328832000
B000V2KPBG,0,1304812800,1361836800
B000KEPD2Q,0,1307577600,1307577600
0192854569,0,1324944000,1324944000
0195300513,0,1341705600,1341705600
1932100083,0,1322956800,1322956800
B0006ATNMA,0,1336780800,1336780800
0809103036,0,1338508800,1338508800
B000GIW43W,0,1339459200,1339459200
B000PGS3QW,0,1308700800,1360108800
B0007E7ABQ,0,1333929600,1333929600
0786103345,0,1325548800,1325548800
0505524309,0,1350259200,1350259200
B000MMQ65E,0,1322352000,1322352000
B000OV6NEM,0,1316563200,1316563200
B00086TM78,0,1315353600,1315353600
B000OUK1VY,0,1328400000,1357862400
B000N7KQ5E,0,1348876800,1348876800
014086508X,0,1310688000,1357257600
0199275882,0,1305676800,1345161600
0395730953,0,1317513600,1340841600
B000BD4N72,0,1307750400,1323043200
B000858I1K,0,1317600000,1317600000
B00005X4VY,0,1326153600,1326153600
B0006AOOBA,0,1320105600,1352678400
1593104464,0,1323302400,1323302400
B000GM4A62,0,1299369600,1361232000
B000BND03U,0,1300233600,1361577600
B0007DKOR4,0,1303430400,1334361600
B000NQBQM2,0,1339372800,1361318400
B0007E7ACA,0,1325462400,1325462400
1861263775,0,1355529600,1355529600
B0007WBDSE,0,1307491200,1350604800
B000NPX0I6,0,1360281600,1360281600
0962475173,0,1299628800,1299628800
0195813618,0,1300838400,1362268800
0394724321,0,1360800000,1360800000
B000N7623E,1,1313798400,1355961600
B00005X4W2,0,1345593600,1345593600
B00086SQN4,0,1302480000,1302480000
B0007F8R9E,0,1323129600,1323129600
0753151405,0,1359158400,1359158400
B0000CJIJJ,0,1301788800,1345075200
0786196580,0,1326931200,1342569600
B000KUHWII,0,1332806400,1332806400
0689817746,0,1344988800,1344988800
B000HZZATE,0,1348617600,1348617600
B000NPM6H2,0,1325721600,1325721600
1859982816,0,1356480000,1356480000
1883011140,0,1299715200,1313539200
0892811153,0,1359936000,1359936000
B0007DKOTM,0,1304985600,1304985600
0505524333,0,1356220800,1356220800
B000NQ8S78,0,1321574400,1336953600
B000KWULN4,0,1343260800,1343260800
0739317148,0,1312588800,1358380800
B000I674WI,0,1313625600,1313625600
B00072PESE,0,1310774400,1358899200
B000IOP0AI,0,1299801600,1299801600
0071462694,0,1342569600,1342569600
B0007FSELA,0,1348704000,1348704000
1419123602,0,1318291200,1331596800
B0008ACV7W,0,1313366400,1313366400
0743471547,0,1358726400,1358726400
B000879HI6,0,1342396800,1361232000
1932480889,0,1309392000,1309392000
B0006PARXE,1,1307145600,1360368000
B0006DXV1Q,0,1299715200,1354406400
B000OWYI1Q,0,1330560000,1330560000
0613103505,0,1332374400,1332374400
B0007H3VYS,0,1314057600,1328572800
B00089G98K,0,1330732800,1337472000
B00005X4Y0,0,1319760000,1356480000
B000NQ8S8M,0,1316044800,1316044800
1597400734,0,1301702400,1301702400
B000857MIK,0,1358380800,1358380800
158322601X,0,1341532800,1341532800
B000I39NWK,0,1325462400,1325462400
2203001046,0,1349136000,1349136000
0871562782,0,1332979200,1332979200
B000NVLWSU,0,1320969600,1324166400
B0007FIG5Y,0,1324166400,1324166400
B000N5IV8K,0,1359331200,1359331200
B000KO8AG2,0,1301529600,1351296000
0441006582,0,1320537600,1320537600
